q,qt,g,qtt,L
0.8847805670128863,-0.8018392215752754,9.8,0.32659133296529125,9.344378131323614
-1.5415882940434582,-0.9165523911243058,9.8,0.03740293065741361,-13.607031628962144
0.9615291492175465,-0.8652040045517914,9.8,0.12439093605423622,10.417321691896984
4.288362498460748,-0.9060105908279985,9.8,0.05039082230683865,43.38859429691281
2.0413417755953565,-0.8160921245109265,9.8,0.27091975156747977,20.735487214734043
0.8839781037740013,-0.8015115293972218,9.8,0.32794486309317394,9.335284048429429
-1.5425057446947856,-0.9165149288645619,9.8,0.03744501223522065,-13.616559307131492
0.9606631440672384,-0.8650793353363241,9.8,0.1246794581165317,10.407979849301647
4.287455606813288,-0.9059601143275647,9.8,0.05045865819539055,43.37910386913886
2.0405250112863613,-0.8158203798058533,9.8,0.2719233584566355,20.726335330040715
0.8831759664088182,-0.8011824963122771,9.8,0.3293072985968,9.326191354826022
-1.5434231579134599,-0.9164774246014061,9.8,0.037487169502275056,-13.626086852259322
0.9597972629673199,-0.8649543800526235,9.8,0.12496904530565055,10.398638486384378
4.286548765517369,-0.905909570300027,9.8,0.05052663983092224,43.369613624106414
2.039708516420248,-0.8155476455763796,9.8,0.2729328540880085,20.71718458296056
0.8823741549173368,-0.8008521223204413,9.8,0.3306786833128493,9.317100076599889
-1.5443405336994809,-0.9164398783348386,9.8,0.03752940256093083,-13.635614263523461
0.9589314600824701,-0.8648293090784208,9.8,0.12525930489876466,10.389298323822226
4.285641963838979,-0.9058589818905735,9.8,0.050594736280965426,43.36012373381969
2.038892130628377,-0.8152748737162006,9.8,0.27394472932766334,20.708037417667384
0.8815724511696988,-0.8005218590149611,9.8,0.33205301324960784,9.308013500600325
-1.5452578787177509,-0.9164023020812961,9.8,0.0375716979835387,-13.645141433690828
0.9580658415522004,-0.8647037278749887,9.8,0.1255511557530379,10.379957710095775
4.284735226634558,-0.9058082955025689,9.8,0.050663019939258494,43.35063380419257
2.038076225271713,-0.8149998599529391,9.8,0.27496719090077243,20.698888231499247
0.8807713602828348,-0.80018834498383,9.8,0.33344432766005866,9.298924091925487
-1.546175177534551,-0.9163646680146674,9.8,0.03761408719785159,-13.654668608435763
0.9572003474015549,-0.8645778593795018,9.8,0.12584408383598758,10.37061758868442
4.28382853985878,-0.9057575414212086,9.8,0.05073145029280256,43.34114406018244
2.0372605905098564,-0.8147238498278353,9.8,0.2759956498661139,20.689740229009672
0.8799705968364968,-0.7998534796190298,9.8,0.33484477733624424,9.289836162129157
-1.5470924388708236,-0.916326991858313,9.8,0.03765655261483485,-13.6641956475432
0.9563349779223078,-0.8644517025073859,9.8,0.1261380946757068,10.361277960647318
4.282921903579975,-0.9057067194991572,9.8,0.05080002777792218,43.331654502027405
2.0364452273636666,-0.8144468372814149,9.8,0.2770301553830766,20.68059341417206
0.8791701622192352,-0.7995172536801466,9.8,0.3362544462148962,9.280749716756972
-1.5480096626841424,-0.9162892735357399,9.8,0.03769909442395619,-13.673722550866561
0.9554697334062331,-0.8643252561740665,9.8,0.12643319382342239,10.351938827075436
4.282015317866474,-0.9056558295890792,9.8,0.05086875283200315,43.32216512996991
2.0356301368540035,-0.814168816254204,9.8,0.2780707569375949,20.671447791137265
0.8783700578196002,-0.7991796579267666,9.8,0.3376734188560288,9.271664761625066
-1.5489268489320807,-0.9162515129704547,9.8,0.03774171281506905,-13.683249318257015
0.9546046141451049,-0.8641985192949694,9.8,0.126729386853604,10.342600189091511
4.281108782786605,-0.9056048715436392,9.8,0.05093762589349506,43.31267594425669
2.0348153200017256,-0.8138897806867285,9.8,0.2791175043445964,20.66230336423311
0.8775702850261421,-0.7988406831184759,9.8,0.33910178044812966,9.26258130281922
-1.5498439975722111,-0.9162137100859645,9.8,0.037784407978412766,-13.692775949563488
0.9537396204306974,-0.8640714907855201,9.8,0.12702667936407488,10.333262047849972
4.280202298408699,-0.9055538452155019,9.8,0.051006647401914525,43.30318694513885
2.034000777827693,-0.8136097245195141,9.8,0.2801704477504642,20.65316013796388
0.876770845227411,-0.7985003200148608,9.8,0.3405396168133944,9.253499346693982
-1.5507611085621071,-0.9161758648057763,9.8,0.03782718010461368,-13.702302444632661
0.9528747525547846,-0.8639441695611445,9.8,0.12732507697612422,10.323924404536902
4.2792958648010835,-0.9055027504573316,9.8,0.051075817797848116,43.293698132871725
2.033186511352765,-0.8133286416930869,9.8,0.28122963763551867,20.644018117009807
0.8759717398119574,-0.7981585593755074,9.8,0.3419870144130038,9.244418899871809
-1.5516781818593421,-0.916137977053397,9.8,0.0378700293846862,-13.711828803308974
0.9520100108091407,-0.8638165545372682,9.8,0.1276245853346182,10.31458726036997
4.27838948203209,-0.9054515871217931,9.8,0.0511451375229552,43.284209507715055
2.032372521597801,-0.8130465261479728,9.8,0.2822951248165185,20.63487730622655
0.8751729701683314,-0.7978153919600018,9.8,0.3434440603524394,9.235339969242164
-1.5525952174214892,-0.9161000467523333,9.8,0.03791295601003388,-13.721355025434626
0.9511453954855399,-0.863688644629317,9.8,0.12792521010811353,10.30525061659838
4.277483150170046,-0.9054003550615509,9.8,0.05121460701997085,43.274721069932816
2.03155880958366,-0.8127633718246976,9.8,0.2833669604491776,20.625737710644696
0.8743745376850832,-0.7974708085279303,9.8,0.3449108423868465,9.226262561960645
-1.5535122152061216,-0.9160620738260922,9.8,0.03795596017244983,-13.730881110849584
0.9502809068912924,-0.8635604386917943,9.8,0.1282269571324581,10.295914474244732
4.2765768692867345,-0.905349054121586,9.8,0.05128422674314101,43.26523281973632
2.0307453763897145,-0.8124791722871622,9.8,0.2844451974612207,20.616599334498325
0.8735764438322405,-0.7971247992460088,9.8,0.3463874514597626,9.217186684099836
-1.5544291751686956,-0.9160240581942596,9.8,0.03799904206856301,-13.740407059426477
0.9494165458823939,-0.8634319334276432,9.8,0.12852983734294027,10.286578825271912
4.275670639575795,-0.9052976838755239,9.8,0.05135399751653117,43.255744755330554
2.0299322251617866,-0.8121939077981729,9.8,0.28552993977359775,20.607462148051773
0.8727786929573342,-0.7967773333428224,9.8,0.34787406889859473,9.208112294610114
-1.5553460971899162,-0.9159859996379407,9.8,0.03804220205250258,-13.74993287226708
0.9485523130960763,-0.8633031263976455,9.8,0.12883385970234185,10.277243665378199
4.274764461182281,-0.9052462440051808,9.8,0.051423920019409104,43.24625687573644
2.0291193582217946,-0.8119075639237531,9.8,0.2866212718948469,20.598326135846456
0.8719812882606189,-0.7964283883951007,9.8,0.3493708417892736,9.199039372370624
-1.5562629811802917,-0.915947897993454,9.8,0.038085440416553554,-13.759458549974859
0.9476882089091856,-0.8631740161836342,9.8,0.1291390308008001,10.267908994641743
4.273858334193418,-0.9051947343211487,9.8,0.051493994757634394,43.236769180937685
2.028306776910995,-0.8116201325421369,9.8,0.28771925483857874,20.589191299011585
0.8711842315767926,-0.7960779519160404,9.8,0.35087787569311824,9.18996791934407
-1.5571798270858053,-0.9159097531628352,9.8,0.03812875737901255,-13.768984092564498
0.9468242336985678,-0.8630446013674427,9.8,0.12944535725741407,10.258574813185025
4.272952258696431,-0.9051431546340193,9.8,0.05156422223835045,43.22728167092392
2.0274944825706434,-0.8113316055315588,9.8,0.28882395004791683,20.580057638929425
0.8703875247405529,-0.7957260114188381,9.8,0.35239527700456263,9.18089793788185
-1.5580966348524403,-0.9158715650481204,9.8,0.038172153158638165,-13.778509500047608
0.945960387841069,-0.8629148805309039,9.8,0.12975284572039364,10.249241121174785
4.27204623477854,-0.9050915047543843,9.8,0.051634602969988216,43.217794345690685
2.0266824765419957,-0.8110419747702526,9.8,0.28993541939900397,20.570925157234754
0.8695911695865977,-0.795372554416691,9.8,0.3539231529587439,9.171829430723111
-1.5590134044261796,-0.9158333335513456,9.8,0.03821562797465326,-13.788034772432727
0.945096671713535,-0.8627848522558513,9.8,0.13006150286720927,10.23990791882198
4.271140262526972,-0.9050397844928353,9.8,0.05170513746227021,43.20830720523945
2.0258707601663084,-0.8107512321364528,9.8,0.2910537252045356,20.561793855814315
0.8687951679496246,-0.7950175684227956,9.8,0.35546161163916373,9.162762400993753
-1.5599301357530064,-0.9157950585745466,9.8,0.03825918204674555,-13.797559909725328
0.944233085692812,-0.8626545151241182,9.8,0.1303713354047425,10.230575206381713
4.270234342028949,-0.9049879936599643,9.8,0.051775826226213725,43.19882024957763
2.025059334784837,-0.8104593695083937,9.8,0.2921789302173271,20.552663736806224
0.8679995216643316,-0.7946610409503487,9.8,0.3570107619854226,9.153696852205458
-1.5608468287789041,-0.9157567400197595,9.8,0.038302815595068485,-13.80708491192782
0.9433696301557458,-0.8625238677175374,9.8,0.13068235006943835,10.221242984153173
4.2693284733716945,-0.9049361320663629,9.8,0.05184666977413558,43.18933347871853
2.0242482017388377,-0.8101663787643093,9.8,0.29331109763391083,20.543534802599417
0.8672042325654162,-0.7943029595125471,9.8,0.35857071380102573,9.144632788254693
-1.5617634834498557,-0.9157183777890203,9.8,0.03834652884024303,-13.816609779039547
0.9425063054791826,-0.8623929086179425,9.8,0.13099455362745563,10.21191125247958
4.268422656642434,-0.9048841995226231,9.8,0.051917668619655244,43.179846892681375
2.0234373623695667,-0.8098722517824339,9.8,0.29445029109816123,20.534407055833082
0.8664093024875763,-0.7939433116225878,9.8,0.36014157776126293,9.135570213421696
-1.5626800997118442,-0.9156799717843649,9.8,0.03839032200335863,-13.826134511056795
0.9416431120399682,-0.8622616364071665,9.8,0.13130795287482233,10.202580011748108
4.2675168919283895,-0.9048321958393364,9.8,0.05198882327769948,43.170360491491294
2.0226268180182796,-0.8095769804410018,9.8,0.29559657470495515,20.525280499396032
0.8656147332655098,-0.7935820847936673,9.8,0.3617234654211628,9.12650913236947
-1.5635966775108527,-0.9156415219078293,9.8,0.03843419530597402,-13.835659107972788
0.9407800502149488,-0.8621300496670425,9.8,0.13162255463758793,10.193249262389854
4.266611179316786,-0.9047801208270947,9.8,0.05206013426450516,43.16087427517934
2.0218165700262327,-0.809280556618247,9.8,0.29675001300385945,20.516155136426168
0.8648205267339141,-0.7932192665389826,9.8,0.36331648922352,9.117449550142734
-1.5645132167928646,-0.9156030280614496,9.8,0.038478148970118954,-13.845183569777692
0.9399171203809703,-0.861998146979404,9.8,0.13193836577197868,10.183919004879748
4.265705518894847,-0.9047279742964897,9.8,0.05213160209762455,43.15138824378243
2.021006619734682,-0.808982972192404,9.8,0.2979106710028504,20.50703097030986
0.8640266847274872,-0.7928548443717303,9.8,0.3649207625069972,9.108391472166907
-1.565429717503863,-0.9155644901472614,9.8,0.03852218321829504,-13.85470789645863
0.9390543229148788,-0.8618659269260841,9.8,0.1322553931645534,10.174589239736497
4.264799910749795,-0.904675756058113,9.8,0.05220322729592824,43.141902397343365
2.0201969684848837,-0.808684219041707,9.8,0.29907861417206527,20.49790800468133
0.8632332090809269,-0.7924888058051072,9.8,0.3665363995142999,9.09933490424703
-1.566346179589831,-0.915525908067301,9.8,0.03856629827347662,-13.864232087999651
0.9381916581935201,-0.8617333880889159,9.8,0.13257364373236064,10.16525996752253
4.263894354968855,-0.9046234659225567,9.8,0.052275010379608924,43.1324167359109
2.019387617618093,-0.80838428904439,9.8,0.3002539084475854,20.488786243422084
0.8624401016289309,-0.7921211383523102,9.8,0.3681635154004267,9.09027985256671
-1.5672626029967518,-0.9154872817236043,9.8,0.03861049435911293,-13.873756144381774
0.9373291265937403,-0.8616005290497326,9.8,0.13289312442309414,10.15593118884393
4.262988851639251,-0.9045711037004124,9.8,0.052346951870186384,43.12293125953961
2.0185785684755673,-0.8080831740786872,9.8,0.30143662023524875,20.479665690660266
0.8616473642061969,-0.7917518295265362,9.8,0.3698022262409954,9.081226323687043
-1.5681789876706083,-0.9154486110182072,9.8,0.038654771699128225,-13.883280065582952
0.9364667284923855,-0.8614673483903675,9.8,0.13321384221525304,10.146602904350376
4.262083400848206,-0.9045186692022718,9.8,0.05241905229051081,43.113445968289966
2.017769822398561,-0.8077808660228332,9.8,0.30262681641449357,20.47054635077004
0.8608549986474229,-0.7913808668409817,9.8,0.37145264904064423,9.072174324545507
-1.5690953335573838,-0.9154098958531457,9.8,0.03869913051792349,-13.892803851578103
0.9356044642663016,-0.8613338446926538,9.8,0.13353580411830002,10.137275114735065
4.261178002682943,-0.9044661622387267,9.8,0.05249131216476642,43.10396086222832
2.0169613807283313,-0.8074773567550619,9.8,0.3038245643422385,20.461428228370977
0.8600630067873063,-0.7910082378088438,9.8,0.37311490174150425,9.063123862454873
-1.5700116406030618,-0.9153711361304558,9.8,0.0387435710403776,-13.902327502339094
0.9347423342923347,-0.8612000165384247,9.8,0.1338590171728211,10.127947820734665
4.260272657230687,-0.9044135826203688,9.8,0.05256373201847642,43.094475941426886
2.0161532448061337,-0.8071726381536077,9.8,0.30502993185678673,20.45231132832741
0.8592713904605451,-0.7906339299433189,9.8,0.37478910323175435,9.054074945102071
-1.5709279087536248,-0.9153323317521735,9.8,0.038788093491848405,-13.911851017834746
0.9338803389473306,-0.8610658625095134,9.8,0.13418348845068656,10.11862102312924
4.2593673645786625,-0.90436093015779,9.8,0.05263631237850573,43.08499120596377
2.0153454159732243,-0.8068667020967046,9.8,0.30624298728177063,20.44319565574781
0.858480151501837,-0.7902579307576042,9.8,0.3764753733542448,9.045027580547055
-1.5718441379550563,-0.9152934826203346,9.8,0.038832698098174294,-13.921374398030853
0.9330184784365395,-0.8609313817088986,9.8,0.134509223791991,10.109294724468455
4.258462124765096,-0.904308204758815,9.8,0.05270905363886561,43.075506656573076
2.0145378951776234,-0.8065595416184428,9.8,0.30746379483071123,20.434081216643126
0.8576892913098779,-0.7898802285716047,9.8,0.3781738292827161,9.03598177571159
-1.572760328184938,-0.915254588690367,9.8,0.038877385024309076,-13.930897642452504
0.9321567527887875,-0.8607965737753676,9.8,0.13483622776040183,10.099968929094384
4.257556937777843,-0.9042554064312374,9.8,0.05278195605637996,43.0660222946585
2.0137306829630526,-0.8062511509412889,9.8,0.30869241442641027,20.42496801788772
0.8568988108350942,-0.7895008125346319,9.8,0.3798845853791341,9.026937536295804
-1.5736764794533382,-0.9152156499725919,9.8,0.0389221543723849,-13.940420750174438
0.9312951623237994,-0.8606614374642341,9.8,0.13516450708406572,10.090643638441696
4.256651803687818,-0.9042025350180161,9.8,0.052855020116201835,43.05653812052283
2.0129237805398663,-0.805941522328242,9.8,0.3099289142336641,20.415856065427317
0.8561087117670462,-0.7891196704284223,9.8,0.3816077630975697,9.017894870891933
-1.5745925917167594,-0.9151766663868185,9.8,0.038967006348845035,-13.949943721012753
0.9304337073683199,-0.8605259715094906,9.8,0.1354940685724063,10.08131885391138
4.25574672256794,-0.9041495903581321,9.8,0.052928246310194826,43.04705413444696
2.0121171891345067,-0.8056306479950128,9.8,0.3111733630924842,20.406745365408437
0.8553189958131314,-0.7887367900017084,9.8,0.383343485017717,9.00885378851276
-1.5755086649304098,-0.9151376378506715,9.8,0.03901194116307648,-13.959466554799048
0.929572388249094,-0.8603901746451301,9.8,0.13582491906466454,10.071994576941531
4.254841694491128,-0.9040965722905665,9.8,0.05300163513145037,43.03757033671648
2.011310909973417,-0.8053185201573123,9.8,0.31242583033430255,20.39763592420518
0.8545296646807479,-0.7883521590032224,9.8,0.3850918747055174,8.99981429852895
-1.5764246990494986,-0.9150985642817759,9.8,0.03905695902490056,-13.9689892513625
0.9287112052928668,-0.8602540456051451,9.8,0.1361570654300507,10.062670809007265
4.253936719530298,-0.9040434806543003,9.8,0.053075187074291236,43.02808672762171
2.0105049442830394,-0.805005131030851,9.8,0.313686385785941,20.38852774841849
0.8537407200772931,-0.7879657651816969,9.8,0.38685305672207837,8.990776410667811
-1.577340694029235,-0.9150594455977563,9.8,0.03910206014457591,-13.97851181052988
0.9278501588263829,-0.8601175831235283,9.8,0.13649051456789224,10.053347551620664
4.2530317977583705,-0.9039903152883144,9.8,0.05314890263427528,43.0186033074577
2.009699293289817,-0.80469047283134,9.8,0.3149550997736023,20.379420844875504
0.8529521637101649,-0.7875775962858643,9.8,0.38862715663266395,8.981740135012078
-1.5782566498248276,-0.9150202817162376,9.8,0.0391472447327977,-13.988034232125532
0.9269892491763876,-0.8599807859342724,9.8,0.13682527340778486,10.044024806330704
4.252126929248264,-0.9039370760315899,9.8,0.05322278230819852,43.00912007652421
2.0088939582201912,-0.8043745377744899,9.8,0.3162320431268979,20.370315220628807
0.8521639972867612,-0.7871876400644571,9.8,0.39041430101576047,8.972705481998624
-1.5791725663914857,-0.9149810725548446,9.8,0.03919251300069982,-13.9975565159714
0.9261284766696256,-0.8598436527713701,9.8,0.13716134890974546,10.034702574723179
4.251222114072897,-0.9038837627231078,9.8,0.05329682659409922,42.9996370351257
2.0080889403006057,-0.8040573180760114,9.8,0.3175172871829028,20.36121088295575
0.8513762225144795,-0.7867958842662077,9.8,0.39221461747221853,8.9636724624172
-1.580088443684418,-0.914941818031202,9.8,0.03923786515985553,-14.007078661887
0.9252678416328419,-0.8597061823688141,9.8,0.13749874806436177,10.025380858420636
4.250317352305188,-0.903830375201849,9.8,0.05337103599126129,42.99015418357133
2.007284240757503,-0.8037388059516156,9.8,0.31881090379024174,20.35210783935773
0.8505888411007178,-0.7864023166398485,9.8,0.3940282346344724,8.95464108740915
-1.5810042816588337,-0.9149025180629347,9.8,0.03928330142227839,-14.01660066968946
0.9244073443927815,-0.8595683734605971,9.8,0.13783747789294767,10.01605965908231
4.249412644018054,-0.9037769133067945,9.8,0.053445411000217415,42.98067152217496
2.006479860817325,-0.8034189936170131,9.8,0.3201129653132074,20.34300609755944
0.8498018547528736,-0.786006924934112,9.8,0.39585528217582966,8.945611368466093
-1.5819200802699414,-0.9148631725676674,9.8,0.03932882200042358,-14.026122539193484
0.9235469852761893,-0.8594302247807118,9.8,0.1381775454476952,10.006738978404048
4.248507989284416,-0.9037233768769255,9.8,0.05351995212275337,42.971189051255145
2.0056758017065155,-0.8030978732879147,9.8,0.3214235446359072,20.333905665508155
0.8490152651783449,-0.7856096968977304,9.8,0.3976958908198446,8.936583317428598
-1.5828358394729503,-0.9148237814630248,9.8,0.03937442710718896,-14.035644270211378
0.9226867646098101,-0.8592917350631508,9.8,0.13851895781182993,9.997418818118238
4.247603388177192,-0.9036697657512228,9.8,0.053594659861911025,42.96170677113513
2.0048720646515155,-0.8027754371800312,9.8,0.3227427151664441,20.324806551372976
0.8482290740845293,-0.7852106202794366,9.8,0.3995501923497602,8.927556946484852
-1.583751559223069,-0.9147843446666318,9.8,0.03942011695591572,-14.045165862553048
0.9218266827203891,-0.859152903041907,9.8,0.13886172209976505,9.988099179993737
4.2466988407693,-0.9036160797686674,9.8,0.05366953472199219,42.95222468214283
2.004068650878769,-0.8024516775090734,9.8,0.32407055084112374,20.31570876354409
0.8474432831788247,-0.7848096828279627,9.8,0.40141831961803415,8.918532268169301
-1.5846672394755072,-0.9147448620961133,9.8,0.03946589176038989,-14.054687316026003
0.920966739934671,-0.8590137274509728,9.8,0.13920584545725853,9.978780065835808
4.245794347133658,-0.9035623187682406,9.8,0.05374457720856195,42.94274278461084
2.0032655616147177,-0.8021265864907521,9.8,0.32540712612869876,20.306612310632
0.8466578941686288,-0.7844068722920413,9.8,0.40330040655593474,8.909509295361264
-1.5855828801854732,-0.9147053336690939,9.8,0.03951175173484321,-14.06420863043534
0.9201069365794008,-0.858874207024341,9.8,0.1395513350615692,9.969461477486032
4.244889907343186,-0.9035084825889229,9.8,0.05381978782845302,42.93326107887645
2.0024627980858045,-0.8018001563407781,9.8,0.3267525160346385,20.29751720146675
0.8458729087613392,-0.7840021764204047,9.8,0.40519658818322013,8.900488041283552
-1.5864984813081762,-0.9146657593031985,9.8,0.03955769709395418,-14.073729805583776
0.9192472729813236,-0.8587343404960044,9.8,0.13989819812161328,9.960143416822252
4.243985521470801,-0.9034545710696957,9.8,0.05389516708976824,42.923779565281585
2.0016603615184723,-0.8014723792748621,9.8,0.3281067961054344,20.288423445097163
0.8450883286643539,-0.7835955829617856,9.8,0.4071070006178863,8.891468519501057
-1.587414042798825,-0.9146261389160518,9.8,0.03960372805284921,-14.08325084127162
0.918387749467184,-0.8585941265999556,9.8,0.14024644187812393,9.950825885758483
4.2430811895894225,-0.9034005840495398,9.8,0.05397071550188551,42.91429824417284
2.000858253139163,-0.8011432475087151,9.8,0.3294700424329345,20.279331050790038
0.8443041555850704,-0.7831870796649161,9.8,0.409031781086003,8.882450743919323
-1.5883295646126288,-0.9145864724252787,9.8,0.03964984482710359,-14.092771737296804
0.9175283663637273,-0.8584535640701872,9.8,0.1405960736038095,9.941508886244852
4.24217691177197,-0.9033465213674364,9.8,0.054046433575459886,42.904817115901494
2.00005647417432,-0.8008127532580478,9.8,0.3308423316587096,20.270240028029384
0.8435203912308867,-0.7827766542785288,9.8,0.4109710679316173,8.873434728783101
-1.5892450467047965,-0.9145467597485037,9.8,0.039696047632742856,-14.102292493454863
0.9166691240244905,-0.8583126514936644,9.8,0.14094710097004823,9.932192419596035
4.241272688094696,-0.9032923828520031,9.8,0.054122321836961675,42.89533618073759
1.999255026020645,-0.8004808871947178,9.8,0.3322237474128496,20.261150382444303
0.8427370375802491,-0.7823642917661869,9.8,0.4129250138426849,8.864420482311914
