time_s,theta_rad,omega_rad_s
1.7417417417417418,0.40456079582781773,2.038031473132273
1.7517517517517518,0.4247738266801337,1.9984918723547211
1.7617617617617618,0.44458344822078727,1.957169520816663
1.7717717717717718,0.4639713340375467,1.9141153243754492
1.7817817817817818,0.4829197781702631,1.8693807568603764
1.7917917917917918,0.5014116951108705,1.8230178600726885
1.8018018018018018,0.5194306198033861,1.7750792437855765
1.8118118118118118,0.5369607076439099,1.7256180857441776
1.8218218218218218,0.5539867344806249,1.6746881316655764
1.8318318318318318,0.570494096613797,1.6223436952388042
1.8418418418418419,0.5864688107957754,1.5686396581248387
1.8518518518518519,0.6018975142309918,1.5136314699566056
1.8618618618618619,0.6167674645759611,1.4573751483389765
1.8718718718718719,0.6310665399392813,1.3999272788487696
1.8818818818818819,0.6447832388816332,1.3413450150347512
1.8918918918918919,0.6579066804157804,1.2816860784176334
1.901901901901902,0.6704266040065698,1.221008758490075
1.911911911911912,0.6823333695709315,1.1593719127166828
1.921921921921922,0.6936179574778776,1.0968349665340096
1.931931931931932,0.7042719685485039,1.033457913350555
1.941941941941942,0.7142876240559894,0.9693013145467653
1.951951951951952,0.7236577657255956,0.904426299475035
1.961961961961962,0.7323758557346669,0.8388945654597038
1.971971971971972,0.740435976712631,0.7727683777970591
1.981981981981982,0.7478328317409983,0.7061105697553347
1.991991991991992,0.7545617443533625,0.6389845425747123
2.002002002002002,0.7606186585353998,0.5714542654673171
2.012012012012012,0.7660028599569357,0.503566245667387
2.022022022022022,0.7707160963463718,0.435332982915356
2.032032032032032,0.7747531453682119,0.36679758963032894
2.042042042042042,0.7781091377690187,0.2980051376497911
2.052052052052052,0.7807798401461045,0.22900117566210404
2.062062062062062,0.7827616549475324,0.159831729206505
2.0720720720720722,0.7840516204721152,0.09054330067310767
2.0820820820820822,0.7846474108694164,0.021182869302901475
2.0920920920920922,0.7845473361397493,-0.04820210881224796
2.1021021021021022,0.7837503421341775,-0.1175637007295991
2.1121121121121122,0.7822560105545148,-0.1868534966555343
2.1221221221221223,0.7800645589533253,-0.25602260994556003
2.1321321321321323,0.7771768407339231,-0.3250216771043063
2.1421421421421423,0.7735943451503727,-0.3938008577855272
2.1521521521521523,0.7693191973074887,-0.4623098347921013
2.1621621621621623,0.7643541581608359,-0.5304978140760306
2.1721721721721723,0.7587026245167291,-0.5983135247384412
2.1821821821821823,0.7523686290322338,-0.6657052190295831
2.1921921921921923,0.745356840215165,-0.7326206723488309
2.2022022022022023,0.7376725624240886,-0.7990071832446819
2.2122122122122123,0.7293217358683204,-0.8648115734147581
2.2222222222222223,0.720310936607926,-0.9299801877058063
2.2322322322322323,0.7106473765537219,-0.9944588941136949
2.2422422422422423,0.7003389034672742,-1.0581930837834193
2.2522522522522523,0.6893940009608998,-1.1211276710090963
2.2622622622622623,0.6778217884976651,-1.1832070932339678
2.2722722722722724,0.6656320213913871,-1.2443753110504001
2.2822822822822824,0.652835090806633,-1.304575808199882
2.2922922922922924,0.6394420237587203,-1.3637515915730272
2.3023023023023024,0.6254644831137164,-1.4218451912095744
2.3123123123123124,0.6109147675884388,-1.478798660298384
2.3223223223223224,0.5958058117504557,-1.5345535751774422
2.3323323323323324,0.580151186018085,-1.5890510353338587
2.3423423423423424,0.5639650966603953,-1.6422316634038665
2.3523523523523524,0.5472622717029821,-1.6940365331938558
2.3623623623623624,0.5300506192389777,-1.744461851779327
2.3723723723723724,0.5123412661392506,-1.7934675303645093
2.3823823823823824,0.4941501674764558,-1.8409775032987872
2.3923923923923924,0.47549365084067874,-1.886918963547851
2.4024024024024024,0.4563884163394352,-1.9312223626936957
2.4124124124124124,0.43685153659767156,-1.9738214109346228
2.4224224224224224,0.41690045675776477,-2.014653077085238
2.4324324324324325,0.39655299447952197,-2.0536575885764536
2.4424424424424425,0.37582733994018114,-2.090778431455486
2.4524524524524525,0.35474205583441043,-2.1259623503858576
2.4624624624624625,0.3333160773743087,-2.1591593486473966
2.4724724724724725,0.3115687122894052,-2.1903226881362357
2.4824824824824825,0.28951964082665965,-2.219408889364814
2.4924924924924925,0.2671889157504622,-2.2463777314618745
2.5025025025025025,0.24459696234263378,-2.271192252172467
2.5125125125125125,0.22176457840242542,-2.293818747857946
2.5225225225225225,0.1987129342465188,-2.3142267734959727
2.5325325325325325,0.1754635727090263,-2.332389142680511
2.5425425425425425,0.1520384091414902,-2.348281927621832
2.5525525525525525,0.12845973141288408,-2.361884459146512
2.5625625625625625,0.10475019990961115,-2.373179326697433
2.5725725725725725,0.08093284753550561,-2.3821523783337817
2.5825825825825826,0.05703107971183241,-2.3887927207310504
2.5925925925925926,0.03306867437728611,-2.3930927191810367
2.6026026026026026,0.009069781987992576,-2.395047997591844
2.6126126126126126,-0.014941074482492156,-2.3946574384878803
2.6226226226226226,-0.038938999543181474,-2.3919231830098595
2.6326326326326326,-0.06289872518565875,-2.386850630914801
2.6426426426426426,-0.08679461088407614,-2.3794484405760303
2.6526526526526526,-0.11060064359515587,-2.3697285289831758
2.6626626626626626,-0.13429043775818927,-2.357706071742174
2.6726726726726726,-0.15783723529503746,-2.343399503075265
2.6826826826826826,-0.1812167475347131,-2.3268320073289663
2.6926926926926926,-0.20442169011516761,-2.3080383203667845
2.7027027027027026,-0.22743141591301103,-2.2870472922403278
2.7127127127127126,-0.25022246613445076,-2.2638877789073177
2.7227227227227226,-0.2727719467047097,-2.23859047562863
2.7327327327327327,-0.29505752826802645,-2.2111879169682935
2.7427427427427427,-0.3170574461876546,-2.1817144767934913
2.7527527527527527,-0.3387505005458635,-2.1502063682745596
2.7627627627627627,-0.3601160561439378,-2.1167016438849884
2.7727727727727727,-0.3811340425021777,-2.0812401954014215
2.7827827827827827,-0.4017849538598989,-2.043863753903657
2.7927927927927927,-0.42204984917543226,-2.0046158897746444
2.8028028028028027,-0.44191035212612434,-1.96354201270049
2.8128128128128127,-0.4613486511083372,-1.9206893716704512
2.8228228228228227,-0.480347499237448,-1.8761070549769405
2.8328328328328327,-0.49889021434784997,-1.829845990215523
2.8428428428428427,-0.5169606789929511,-1.7819589442849186
2.8528528528528527,-0.5345433404451749,-1.732500523387
2.8628628628628627,-0.5516232106959609,-1.6815271730267938
2.8728728728728727,-0.5681858664557635,-1.62909717801248
2.8828828828828827,-0.584217449154053,-1.575270662455393
2.8928928928928928,-0.5997046649393147,-1.5201095897700203
2.9029029029029028,-0.6146347846790496,-1.463677762674003
2.9129129129129128,-0.6289956439597744,-1.406040823188136
2.9229229229229228,-0.6427756430870204,-1.347266252636368
2.932932932932933,-0.6559637470853352,-1.2874233716458003
2.942942942942943,-0.6685494856982814,-1.2265833401466903
2.952952952952953,-0.6805229533884375,-1.1648191573724467
2.962962962962963,-0.6918748093373968,-1.1022056618596319
2.972972972972973,-0.7025962774457685,-1.0388195314479642
2.982982982982983,-0.7126791463331771,-0.9747392832803123
2.992992992992993,-0.7221157693382625,-0.9100452738027023
3.003003003003003,-0.7309009529260835,-0.8447991546021353
3.013013013013013,-0.7390371616073305,-0.7789645151462613
3.023023023023023,-0.7465182109560757,-0.7125737894437203
3.033033033033033,-0.7533371100788916,-0.6456731204832961
3.043043043043043,-0.7594874760839836,-0.5783089661355996
3.053053053053053,-0.7649635340811898,-0.5105280991530696
3.063063063063063,-0.7697601171819817,-0.4423776071699724
3.073073073073073,-0.7738726664994634,-0.3739048927024011
3.083083083083083,-0.7772972311483721,-0.305157673148277
3.093093093093093,-0.780030468245078,-0.23618398078734815
3.103103103103103,-0.7820696429075844,-0.16703216278119037
3.113113113113113,-0.7834126282555274,-0.09775088117320718
3.123123123123123,-0.7840579054101758,-0.028389112888628776
3.133133133133133,-0.7840045634944319,0.041003850265486474
3.143143143143143,-0.7832522996328308,0.11037840160025347
3.153153153153153,-0.7818014189515403,0.17968461954495885
3.163163163163163,-0.7796528345783614,0.2488722676470625
3.173173173173173,-0.7768080676427281,0.3178907945721965
3.183183183183183,-0.7732692472757072,0.38668933410416595
3.193193193193193,-0.7690391106099987,0.4552167051449476
3.203203203203203,-0.7641210027799353,0.5234214117146927
3.2132132132132134,-0.7585188769214827,0.5912516429517254
3.2232232232232234,-0.75223729417224,0.658655273112535
3.2332332332332334,-0.7452814236714386,0.725579861571793
3.2432432432432434,-0.7376570425599435,0.791972652822339
3.2532532532532534,-0.7293705359802521,0.8577805764751858
3.2632632632632634,-0.7204288970764954,0.9229502472595197
3.2732732732732734,-0.7108397269944365,0.9874279650226974
3.2832832832832834,-0.7006112348814726,1.05115971473025
3.2932932932932935,-0.6897522378866325,1.1140911664658806
3.3033033033033035,-0.6782721611605794,1.1761676754314647
3.3133133133133135,-0.6661810378556084,1.2373342819470505
3.3233233233233235,-0.6534895040766086,1.2975357668441434
3.3333333333333335,-0.6402046895662108,1.3567552016298932
3.3433433433433435,-0.6263338979624667,1.4149563810108197
3.3533533533533535,-0.6118881009919654,1.4720650311175554
3.3633633633633635,-0.5968788061297943,1.5280089203629195
3.3733733733733735,-0.5813180565995377,1.58271785944192
3.3833833833833835,-0.5652184313732785,1.6361237013317518
3.3933933933933935,-0.5485930451715968,1.6881603412917983
3.4034034034034035,-0.5314555484635707,1.7387637168636307
3.4134134134134135,-0.5138201274667759,1.7878718078710076
3.4234234234234235,-0.49570150414728587,1.8354246364198756
3.4334334334334335,-0.47711493621967194,1.8813642668983694
3.4434434434434436,-0.45807621714700314,1.9256348059768111
3.4534534534534536,-0.4386016761408461,1.9681824026077113
3.4634634634634636,-0.41870817816126527,2.0089552480257673
3.4734734734734736,-0.3984131239168231,2.047903575747865
3.4834834834834836,-0.3777344498645794,2.084979661573079
3.4934934934934936,-0.3566906282100918,2.12013782358267
3.5035035035035036,-0.33530066690741606,2.1533344221400865
3.5135135135135136,-0.313584109659105,2.1845278598909674
3.5235235235235236,-0.29156103591620997,2.2136785817631357
3.5335335335335336,-0.26925206087827946,2.2407490749666055
3.5435435435435436,-0.24667833549335988,2.265703868993577
3.5535535535535536,-0.22386154645799555,2.288509535618439
3.5635635635635636,-0.20082391621722828,2.3091346888977666
3.5735735735735736,-0.1775882029645977,2.327549985170325
3.5835835835835836,-0.1541777006421416,2.3437281230570655
3.5935935935935936,-0.13061623894039465,2.357643843461128
3.6036036036036037,-0.10692818329839016,2.3692739295678398
3.6136136136136137,-0.08313843490365835,2.3785972068447165
3.6236236236236237,-0.059272430692227984,2.385594543041462
3.6336336336336337,-0.03535614334862536,2.390248848189966
3.6436436436436437,-0.011413798245026148,2.39255148601771
3.6536536536536537,0.012543265930422105,2.392534491308302
3.6636636636636637,0.03649210369156006,2.390201536111461
3.6736736736736737,0.06040743062077562,2.385551778849414
3.6836836836836837,0.08426437883782718,2.378587445698515
3.6936936936936937,0.10803849699984341,2.369313830589248
3.7037037037037037,0.13170575030132353,2.357739295206225
3.7137137137137137,0.1552425204741371,2.343875268988185
3.7237237237237237,0.17862560578752415,2.327736249127999
3.7337337337337337,0.20183222104809506,2.309339800572663
3.7437437437437437,0.22483999759983073,2.2887065560233033
3.7537537537537538,0.24762698332408223,2.265860215935175
3.7637637637637638,0.27017164263957144,2.240827548517661
3.7737737737737738,0.2924528565023902,2.2136383897342724
3.7837837837837838,0.3144499224060013,2.18432564330265
3.793793793793794,0.3361425543812373,2.152925280694563
3.803803803803804,0.3575108829963019,2.1194763411359077
3.813813813813814,0.37853545535676864,2.0840209316067106
3.823823823823824,0.3991972351055815,2.046604226841126
3.833833833833834,0.4194776024230553,2.007274469327437
3.843843843843844,0.4393583540268751,1.9660829693080557
3.853853853853854,0.45882170317209614,1.9230841047795209
3.863863863863864,0.47785027965114424,1.8783353214925018
3.873873873873874,0.49642712979381565,1.831897132951796
3.883883883883884,0.514535716467277,1.783833120416329
3.893893893893894,0.5321599190760654,1.7342099328991547
3.903903903903904,0.5492840335620884,1.683097287167456
3.913913913913914,0.5658927724046239,1.630567967742545
3.923923923923924,0.5819712646203198,1.5766978268998608
3.933933933933934,0.5975050557631953,1.5215657846689723
3.943943943943944,0.6124801079246396,1.4652538288335761
3.953953953953954,0.626882799733412,1.4078470149314988
3.963963963963964,0.6406999263556423,1.3494334662546932
3.973973973973974,0.6539186994948314,1.290104373849243
3.983983983983984,0.6665347748631584,1.229882609142262
3.993993993993994,0.6785491358627438,1.168727079637912
4.004004004004004,0.6899514990313327,1.106686683857977
4.014014014014014,0.7007320456290167,1.0438114814227852
4.024024024024024,0.7108815560671436,0.9801515835152341
4.034034034034034,0.7203914099083162,0.9157571528808024
4.044044044044044,0.7292535858663912,0.8506784038275477
4.054054054054054,0.7374606618064811,0.7849656022261047
4.064064064064064,0.7450058147449528,0.7186690655096878
4.074074074074074,0.751882820849428,0.6518391626740884
4.084084084084084,0.7580860554387839,0.584526314277677
4.094094094094094,0.7636104929831519,0.5167809924414023
4.104104104104104,0.7684517071039186,0.4486537208487912
4.114114114114114,0.7726058705737257,0.38019507474594905
4.124124124124124,0.776069755316469,0.31145568094155895
4.134134134134134,0.7788407324073003,0.2424862178068834
4.1441441441441444,0.7809167720726256,0.17333741527576163
4.1541541541541545,0.7822964436901055,0.10406005484461311
4.1641641641641645,0.7829789157886564,0.03470496957243441
4.1741741741741745,0.7829639560484489,-0.03467695591920017
4.1841841841841845,0.7822519313009086,-0.10403478544613631
4.1941941941941945,0.7808438075287162,-0.1733175312616433
4.2042042042042045,0.778741149865807,-0.24247415405641015
4.2142142142142145,0.7759461225973714,-0.3114535629585493
4.2242242242242245,0.7724614891598547,-0.38020461553359364
4.2342342342342345,0.768290612140957,-0.4486761177844987
4.2442442442442445,0.7634374532796331,-0.5168168241516413
4.2542542542542545,0.7579065734660931,-0.5845754375128194
4.2642642642642645,0.7517031327418018,-0.6519006091832533
4.2742742742742745,0.7448328902994787,-0.7187409389155857
4.2842842842842845,0.7373022044830986,-0.7850449748998791
4.2942942942942945,0.729116637087881,-0.8507909675308417
4.3043043043043046,0.7202803933052362,-0.9159536769862746
4.314314314314315,0.7107989940537827,-0.9804678841614143
4.324324324324325,0.7006785890168501,-1.044269092779822
4.334334334334335,0.689925954446761,-1.107293600320338
4.344344344344345,0.67854849316483,-1.1694784980170831
4.354354354354355,0.6665542345613652,-1.2307616708594578
4.364364364364365,0.6539518345956666,-1.2910817975921418
4.374374374374375,0.6407505757960277,-1.3503783507150953
4.384384384384385,0.626960367259734,-1.4085915964835576
4.394394394394395,0.6125917446530641,-1.4656625949080482
4.404404404404405,0.5976558702112891,-1.5215331997543662
4.414414414414415,0.582164532738673,-1.5761460585435905
4.424424424424425,0.5661301476084722,-1.62944461255208
4.434434434434435,0.5495657567629362,-1.6813730968114728
4.444444444444445,0.5324850287133067,-1.7318765401086873
4.454454454454455,0.5149022585398185,-1.7809007649859214
4.464464464464465,0.49683236789169893,-1.828392387740653
4.474474474474475,0.478290904987168,-1.8742988184256393
4.484484484484485,0.45929404461343853,-1.9185682608489176
4.494494494494495,0.4398585881267158,-1.9611497125738053
4.504504504504505,0.420001963452198,-2.001992964918899
4.514514514514515,0.39974222508407603,-2.041048602958075
4.524524524524525,0.3790980540855334,-2.07826800552049
4.534534534534535,0.358088758088746,-2.11360334519058
4.544544544544545,0.33673427129488337,-2.1470075883080604
4.554554554554555,0.3150551544741066,-2.178434494967928
4.564564564564565,0.29307259496557003,-2.207838619020457
4.574574574574575,0.27080840667742095,-2.235175308071203
4.584584584584585,0.24828503008679864,-2.260400703481002
4.594594594594595,0.22552553223983574,-2.2834717403659672
4.604604604604605,0.20255360675165746,-2.3043461475974936
4.614614614614615,0.1793900903719358,-2.322994746353115
4.624624624624625,0.1560475841239667,-2.339423049310028
4.634634634634635,0.13254971722939413,-2.353603781135794
4.644644644644645,0.10892097651515449,-2.365509928888325
4.654654654654655,0.08518566470114844,-2.375118301263133
4.664664664664665,0.06136790040024079,-2.382409528593332
4.674674674674675,0.037491618118260545,-2.387368062849634
4.684684684684685,0.013580568254000919,-2.3899821776403503
4.694694694694695,-0.010341682900780774,-2.3902439682113936
4.704704704704705,-0.03425175316136289,-2.3881493514462755
4.714714714714715,-0.05812644445005977,-2.383698065866108
4.724724724724725,-0.08194274279622138,-2.3768936716296016
4.734734734734735,-0.10567781833623369,-2.3677435505330684
4.744744744744745,-0.12930902531351818,-2.356258906010419
4.754754754754755,-0.15281390207853268,-2.3424547631331643
4.764764764764765,-0.17617017108877026,-2.3263499686104145
4.774774774774775,-0.19935573890876018,-2.307967190788881
4.784784784784785,-0.22234869621006725,-2.2873329196528727
4.794794794794795,-0.24512731777129226,-2.2644774668243004
4.804804804804805,-0.2676700624780718,-2.2394349655626744
4.814814814814815,-0.28995557332307836,-2.212243370765103
4.824824824824825,-0.3119626774060199,-2.182944458966297
4.834834834834835,-0.3336703859336406,-2.151583828338565
4.844844844844845,-0.3550578942197202,-2.118210898691816
4.854854854854855,-0.37610458168507443,-2.082878911473559
4.864864864864865,-0.3967900118575547,-2.045644929768902
4.874874874874875,-0.41709393237204817,-2.006569838300555
4.884884884884885,-0.4369962749704781,-1.9657183434288248
4.894894894894895,-0.4564771555018031,-1.92315897315162
4.904904904904905,-0.47551687392201825,-1.878964077104449
4.914914914914915,-0.4940993246514945,-1.8331937564691985
4.924924924924925,-0.512219084701722,-1.7858552190676198
4.934934934934935,-0.5298608460668424,-1.7369971372675725
4.944944944944945,-0.5470087396981749,-1.6866734697895365
4.954954954954955,-0.5636475174364298,-1.6349382597421769
4.964964964964965,-0.5797625520117092,-1.581845634622343
4.974974974974975,-0.5953398370435059,-1.5274498063150697
4.984984984984985,-0.6103659870407043,-1.4718050710935753
4.994994994994995,-0.6248282374015799,-1.4149658096192637
5.005005005005005,-0.6387144444137995,-1.356986486941723
5.015015015015015,-0.6520130852544215,-1.2979216524987263
5.025025025025025,-0.6647132579898949,-1.237825940116231
5.035035035035035,-0.6768046815760604,-1.17675406800838
5.045045045045045,-0.6882776958581501,-1.1147608387774994
5.055055055055055,-0.6991232615707871,-1.051901139414102
5.065065065065065,-0.7093329603379859,-0.9882299412968831
5.075075075075075,-0.7188989946731519,-0.9238023001927244
5.085085085085085,-0.7278141879790826,-0.8586733562566913
5.095095095095095,-0.736071984547966,-0.7928983340320344
5.105105105105105,-0.7436664495613816,-0.7265325424501885
5.115115115115115,-0.7505922690903002,-0.6596313748307736
5.125125125125125,-0.7568447500950841,-0.592250308881594
5.135135135135135,-0.7624198204254864,-0.5244449066986385
5.145145145145145,-0.7673140288206517,-0.45627081476608145
5.155155155155155,-0.771524544909116,-0.3877837639562811
5.165165165165165,-0.7750491592088065,-0.3190395695297803
5.175175175175175,-0.7778862831270414,-0.2500941311353071
