q1,q2,q1t,q2t,q1tt,q2tt,E
1.449475739607921,1.5700846983064816,-1.5298077342433885,-0.026854533207168994,-9.322480056323204,-0.8368188635770953,3.5127456499139953e-13
1.445621147825378,1.570014875124263,-1.55308214698085,-0.029011747621730064,-9.292183865069358,-0.8888856190271233,1.4876988529977098e-13
1.44170845151173,1.5699394924781538,-1.5762792048468985,-0.03130191199758906,-9.260607798550444,-0.9431589403554891,8.171241461241152e-14
1.4377378481278376,1.5698582109697192,-1.5993956790237875,-0.03373059366422966,-9.227729368327179,-0.999678155568709,1.2434497875801753e-14
1.43370954327773,1.5697706771577915,-1.6224282857575574,-0.036303456066956306,-9.193527134707598,-1.0584807918528387,1.3455903058456897e-13
1.4296237508429068,1.5696765233234717,-1.645373689061068,-0.0390262541155388,-9.157980774007166,-1.1196024521766788,1.4477308241112041e-13
1.4254806931092603,1.569575367247756,-1.6682285035898858,-0.04190482921547403,-9.121071144180325,-1.1830766935914145,2.744471316873387e-13
1.42128060088673,1.569466812001785,-1.6909892976764336,-0.04494510400311865,-9.082780348472067,-1.2489349077598313,7.878142582740111e-13
1.4170237136210673,1.5693504457507774,-1.7136525965210172,-0.0481530767845328,-9.043091796717377,-1.3172062042876163,1.212363542890671e-12
1.4127102794976134,1.5692258415719549,-1.736214885533391,-0.05153481568585696,-9.00199026391956,-1.3879172974252822,9.778844400898379e-13
1.4083405555366206,1.5690925572873264,-1.7586726138165305,-0.05509645252597804,-8.959461945732297,-1.4610923967224267,1.318944953254686e-13
1.4039148076796368,1.568950135312227,-1.7810221977843377,-0.05884417642214707,-8.915494510470257,-1.5367531022203418,-5.506706202140776e-13
1.3994333108664658,1.5687981025204945,-1.8032600249050033,-0.06278422713921042,-8.870077147275746,-1.6149183047687568,-4.11226608321158e-13
1.39489634910224,1.5686359701271648,-1.8253824575617186,-0.06692288819316385,-8.823200610074538,-1.6956040920481608,-3.552713678800501e-14
1.390304215515597,1.5684632335873272,-1.8473858370156517,-0.07126647973077571,-8.774857256988026,-1.7788236608233612,2.1271873151818e-13
1.3856572124068516,1.5682793725130322,-1.869266487458631,-0.0758213512028704,-8.725041084851435,-1.8645872359938782,2.1183055309847987e-13
1.380955651285194,1.568083850609894,-1.8910207201519191,-0.08059387383374927,-8.673747758498486,-1.9529019969986106,5.049294315995212e-13
1.3761998528956865,1.5678761156323842,-1.9126448376267795,-0.08559043292411085,-8.620974634528643,-2.043772012037316,1.2887468869848817e-12
1.3713901472356425,1.5676555993586363,-1.9341351379387064,-0.09081741999728098,-8.566720779269623,-2.1371981805918154,1.8411938640383596e-12
1.3665268735606204,1.5674217175845946,-1.9554879189593506,-0.0962812248119149,-8.510986980686937,-2.2331781846696726,1.2292389328649733e-12
1.3616103803797714,1.5671738701381037,-1.9766994826901225,-0.10198822726462561,-8.453775754013483,-2.331706449167641,-6.092903959142859e-13
1.3566410254402743,1.5669114409135414,-1.9977661395814428,-0.10794478920599053,-8.395091340902843,-2.4327741117108546,-2.2941648580854235e-12
1.3516191757005926,1.566633797927593,-2.0186842128416234,-0.11415724619339075,-8.334939701943222,-2.5363690022778713,-1.84297022087776e-12
1.346545207292289,1.5663402933967658,-2.0394500427193516,-0.12063189920413617,-8.273328502404768,-2.6424756328724373,-2.1316282072803006e-14
1.3414195054722784,1.5660302638339612,-2.0600599907420807,-0.12737500633491078,-8.210267091168358,-2.7510751973796523,3.730349362740526e-14
1.336242464566187,1.5657030301633077,-2.0805104438911837,-0.13439277451764664,-8.145766472807285,-2.8621455817176744,1.509903313490213e-13
1.3310144878980292,1.5653578978607814,-2.1007978187011536,-0.1416913512688233,-8.079839272736992,-2.9756613845225837,1.1191048088221578e-13
1.3257359877116166,1.5649941571125046,-2.1209185652619023,-0.14927681650670993,-8.012499695567175,-3.091593948210559,1.163513729807164e-13
1.3204073850814968,1.5646110829943234,-2.1408691711083168,-0.1571551744593261,-7.943763476704398,-3.2099114004433473,2.389199948993337e-13
1.3150291098146714,1.5642079356709588,-2.1606461649806303,-0.1653323456879906,-7.873647827355319,-3.330578705849953,-1.0302869668521453e-13
1.3096016003432753,1.5637839606146446,-2.180246120439704,-0.1738141592519484,-7.802171373106428,-3.453557727828124,-1.7355006320940447e-12
1.3041253036083988,1.563338388843176,-2.1996656593213295,-0.1826063450395663,-7.7293540862991765,-3.5788073001863188,-4.333422509716911e-12
1.2986006749352332,1.5628704371772817,-2.218901455013654,-0.19171452629158514,-7.655217212461685,-3.7062833083246023,-5.375255796025158e-12
1.2930281778997237,1.5623793085172457,-2.2379502355418297,-0.2011442123419198,-7.579783191099059,-3.8359387795927624,-2.098765605751396e-12
1.287408284187098,1.5618641921384007,-2.2568087864445157,-0.21090079160042643,-7.503075571186937,-3.9677239823988715,-2.5845992013273644e-13
1.2817414734468293,1.5613242639987408,-2.2754739534442194,-0.220989524774119,-7.425118921811531,-4.101586533473531,-2.2950530365051236e-12
1.2760282331386517,1.5607586870670953,-2.2939426448828955,-0.23141553837905604,-7.345938738278436,-4.2374715129294405,-1.687538997430238e-12
1.2702690583725496,1.5601666116674529,-2.3122118339100615,-0.24218381855421223,-7.265561344183821,-4.375321586446302,-2.3296919948734285e-12
1.2644644517444872,1.5595471758368848,-2.330278560431861,-0.25329920518032306,-7.184013789926624,-4.515077133954912,-6.9757533083247836e-12
1.2586149231672088,1.5588995056984265,-2.3481399327978982,-0.26476638633353106,-7.101323748150735,-4.656676384174292,-1.4210854715202004e-11
1.252720989697226,1.5582227158473492,-2.365793129222032,-0.2765898930819892,-7.017519406642366,-4.800055554297982,-2.0883739182409045e-11
1.2467831753586465,1.5575159097499318,-2.3832353989338113,-0.2887740946348912,-6.9326293592155555,-4.945148994114938,-2.5365487488215877e-11
1.2408020109645024,1.5567781801538392,-2.4004640630572065,-0.3013231938533931,-6.8466824951312235,-5.091889333828851,-2.873257187729905e-11
1.2347780339362333,1.556008609509215,-2.417476515213321,-0.3142412231328954,-6.759707887603901,-5.2402076348231015,-3.2946090300356445e-11
1.2287117881219836,1.5552062703996,-2.4342702218437413,-0.3275320406661494,-6.671734681954451,-5.3900335426078225,-3.704414552885282e-11
1.2226038236143668,1.5543702259817793,-2.450842722251201,-0.3411993270966582,-6.582791983967536,-5.541295441180192,-3.466471554247619e-11
1.2164546965683583,1.5534995304336725,-2.4671916283542243,-0.35524658257183594,-6.492908749008562,-5.693920608029664,-1.829825180266198e-11
1.2102649690199678,1.5525932294093696,-2.4833146241524267,-0.3696771242053939,-6.402113672446921,-5.847835369025594,1.9477752744023746e-12
1.2040352087068982,1.551650360499946,-2.499209464949628,-0.3844940838741402,-6.310435081876421,-6.002965252555009,9.29034627006331e-13
1.1977659888930157,1.5506699536971476,-2.514873976366156,-0.3997004063075462,-6.21790083163682,-6.159235142235762,2.504663143554353e-13
1.1914578881924296,1.549651031865147,-2.5303060529556705,-0.4152988477826342,-6.124538200238044,-6.31656942718393,2.149391775674303e-13
1.1851114903992013,1.5485926112130173,-2.545503656661038,-0.431291975038033,-6.030373791011026,-6.474892149602862,-1.7115198147621413e-12
1.1787273843217354,1.547493701768541,-2.560464815005703,-0.44768216458797694,-5.93543343651316,-6.6341271488381155,-6.0964566728216596e-12
1.1723061636214407,1.546353307854196,-2.5751876190502005,-0.464471602392248,-5.839742107056075,-6.794198201421322,-1.1451284365193715e-11
1.1658484266563922,1.5451704285641497,-2.5896702211262856,-0.4816622838691434,-5.743323823733588,-6.955029156575343,-1.568434271348451e-11
1.1593547763307224,1.543944058241092,-2.603910832360736,-0.499256014239263,-5.646201576296081,-7.11654406669539,-1.744027144923166e-11
1.1528258199504775,1.5426731869517372,-2.617907720000876,-0.5172544091879133,-5.548397246183786,-7.278667312366253,-1.646149883072212e-11
1.146262169086667,1.5413568009598237,-2.6316592045538876,-0.5356588958339231,-5.449931534996638,-7.441323721523389,-1.3066880910628242e-11
1.139664439446238,1.5399938831954423,-2.645163656751948,-0.5544707139926669,-5.350823898642386,-7.604438682414447,-7.554845637969265e-12
1.1330332507517062,1.5385834137195213,-2.658419494355265,-0.5736909177210918,-5.2510924873684655,-7.7679382500674325,-7.887024366937112e-13
1.126369226630009,1.5371243701825594,-2.671425178805818,-0.5933203771313736,-5.150754091842658,-7.9317492460308765,2.4424906541753444e-12
1.1196729945022805,1.5356157282905452,-2.6841792117908434,-0.6133597803873825,-5.049824095197282,-8.09579935169848,1.5276668818842154e-12
1.1129451854886678,1.5340564622558281,-2.696680131671779,-0.6338096359581867,-4.948316431452226,-8.260017194368297,2.5224267119483557e-13
1.1061864343226762,1.5324455452405903,-2.7089265097994826,-0.6546702751113268,-4.846243550252094,-8.424332426205112,-1.7763568394002505e-15
1.0993973792725313,1.5307819497980086,-2.720916946769762,-0.6759418545587049,-4.743616387843338,-8.588675796331266,4.849454171562684e-13
1.0925786620737494,1.5290646483039372,-2.732650068607861,-0.6976243592835075,-4.640444344382316,-8.752979215827976,1.687538997430238e-13
1.0857309278706189,1.5272926133823346,-2.744124522905784,-0.7197176055191248,-4.536735267476243,-8.9171758158425,-2.1280754936015e-12
1.078854825166863,1.5254648183238042,-2.755338974926928,-0.742221243864255,-4.432495441889165,-9.081199998907373,-5.845990358466224e-12
1.0719510057857553,1.5235802374966136,-2.766292103692517,-0.7651347625183841,-4.3277295853187745,-9.244987483615951,-8.501643833369599e-12
1.0650201248399587,1.5216378467495544,-2.7769825980642917,-0.7884574906218264,-4.222440850125677,-9.408475342833672,-7.057465722937195e-12
1.0580628407113615,1.5196366238060128,-2.787409152837954,-0.8121886016845177,-4.116630830874431,-9.57160203565721,-3.375077994860476e-13
1.0510798150411802,1.5175755486486129,-2.797570464861836,-0.8363271170877493,-4.01029957752577,-9.734307433363021,8.709477583579428e-12
1.0440717127306014,1.515453603893798,-2.807465229195268,-0.8608719096430297,-3.903445614101777,-9.896532839613418,1.3059775483270641e-11
1.0370392019522328,1.5132697751557178,-2.817092135321128,-0.8858217071922645,-3.796065962630285,-10.058221005211612,7.183587058534613e-12
1.0299829541722385,1.5110230513992806,-2.8264498634271624,-0.9111750962337745,-3.688156172155128,-10.21931613773183,1.3500311979441904e-12
1.0229036441672241,1.5087124253038455,-2.8355370807676348,-0.9369305255785687,-3.5797103523242773,-10.379763906934615,-1.8882673202824662e-12
1.0158019500649673,1.5063368936002308,-2.844352438103537,-0.9630863100092285,-3.4707212118360307,-10.539511445218311,-6.02895511292445e-12
1.0086785533932723,1.5038954573932442,-2.8528945662585032,-0.9896406339281331,-3.3611801012309064,-10.698507344026737,-7.666756118851481e-12
1.0015341391312271,1.501387122487253,-2.8611620727770606,-1.0165915550048845,-3.2510770596982876,-10.856701646804092,-8.061107337198337e-12
0.9943693957722256,1.4988108996986365,-2.8691535387063896,-1.0439370077943304,-3.140400865815663,-11.014045838511455,-1.1368683772161603e-11
0.9871850153945942,1.4961658051591022,-2.8768675155124948,-1.0716748073216273,-3.029139091912657,-11.170492832201736,-2.0383694732117874e-11
0.9799816937394936,1.4934508606100183,-2.884302522137482,-1.0998026526302112,-2.917278161818911,-11.325996953008637,-3.2652991421855404e-11
0.9727601302957612,1.4906650936879025,-2.891457042204632,-1.128318130288538,-2.8048034117568568,-11.480513919901613,-3.894484734701109e-11
0.9655210283913603,1.4878075382012168,-2.898329521377965,-1.1572187178514604,-2.6916991541441684,-11.634000825552373,-2.504663143554353e-11
0.9582650952911018,1.4848772343986147,-2.9049183648829864,-1.1865017872721053,-2.5779487440754267,-11.786416114650597,2.3151258687903464e-11
0.9509930423003057,1.481873229228786,-2.9112219351953095,-1.216164608260115,-2.4635346482587464,-11.937719560996314,1.1241851893828425e-10
0.9437055848740682,1.478794576592045,-2.917238549903846,-1.2462043515821215,-2.3484385161903147,-12.087872243684554,2.346354222027003e-10
0.9364034427318007,1.4756403375838119,-2.9229664797552584,-1.276618092300313,-2.2326412533580773,-12.236836522684753,3.6194336416883743e-10
0.9290873399767071,1.4724095807301285,-2.9284039468863647,-1.3074028129449615,-2.116123096274927,-12.38457601410211,4.481535142986104e-10
0.9217580052198663,1.4691013822153591,-2.93354912325119,-1.3385554066167762,-1.9988636891516904,-12.531055565392291,4.410267706589366e-10
0.9144161717085845,1.4657148261022208,-2.9384001292493567,-1.3700726800149434,-1.8808421620309252,-12.676241230783097,3.1040769954415737e-10
0.907062577458686,1.4622490045442889,-2.9429550325625096,-1.401951356386724,-1.7620372102137405,-12.820100247138397,9.803002853914222e-11
0.8996979653902487,1.4587030179910176,-2.9472118472028854,-1.4341880783985421,-1.642427174822642,-12.96260101047321,-1.0679457318474306e-11
0.8923230834524472,1.4550759753813693,-2.951168532587708,-1.466779411232753,-1.5219901242356615,-13.103713052885958,-1.9255708139098715e-11
0.8849386847602463,1.4513669943410221,-2.954822992995053,-1.4997218453512506,-1.4007039363882041,-13.243407020994107,-2.0609292050721706e-11
0.8775455277432511,1.4475752013603924,-2.9581730772702137,-1.5330117991237104,-1.2785463819531995,-13.381654655287512,-1.5221601756820746e-11
0.8701443762807335,1.4436997319711924,-2.961216578617838,-1.566645621608523,-1.1554952079563388,-13.518428770640508,-1.8383516930953192e-11
0.862735999839538,1.4397397309193238,-2.96395123465581,-1.6006195952065267,-1.0315282218919841,-13.65370323831606,-4.3302250674059906e-11
0.8553211736122748,1.4356943523296228,-2.9663747276761345,-1.6349299382768734,-0.9066233762475637,-13.787452969335233,-9.059064609573397e-11
0.847900678655117,1.4315627598628882,-2.9684846851142326,-1.6695728077173702,-0.7807588533498487,-13.919653899272278,-1.447428843448506e-10
0.8404753020245166,1.427344126865623,-2.9702786802280734,-1.7045443015116715,-0.6539131504578723,-14.050282974512669,-1.7742785018981522e-10
0.8330458369121592,1.423037636512924,-2.9717542329885505,-1.7398404612456573,-0.5260651650381204,-14.179318139988771,-1.5655921004054107e-10
0.8256130827774699,1.4186424819449488,-2.972908811182527,-1.7754572745953636,-0.3971942801685338,-14.306738328385203,-5.901767963223392e-11
0.8181778454769902,1.4141578663973942,-2.9737398317299633,-1.8113906777888216,-0.26728045002871526,-14.432523450782496,1.1582912406993273e-10
0.8107409373899405,1.4095830033264174,-2.9742446622165453,-1.8476365580441534,-0.13630428544432804,-14.55665438868498,3.3591973647162376e-10
0.8033031775392843,1.4049171165284313,-2.9744206226432297,-1.8841907559862872,-0.004247139464153291,-14.679112987355587,5.346230125269358e-10
0.7958653917076126,1.4001594402552064,-2.9742649873941236,-1.9210490680446424,0.12890880704120414,-14.79988205035671,6.234994742726485e-10
0.7884284125471634,1.3953092193247116,-2.9737749874241146,-1.9582072488341435,0.26318045975989823,-14.918945335173458,5.272919878507309e-10
0.7809930796832925,1.3903657092281254,-2.972947812667673,-1.9956610135219144,0.39858372528924696,-15.036287549771602,2.5004531778449746e-10
0.7735602398107133,1.38532817623345,-2.971780614670235,-2.0334060401820113,0.5351334254365268,-15.151894349919415,-1.717381792332162e-11
0.7661307467913429,1.380195897462999,-2.9702705093676447,-2.071437972199081,0.6728432112515021,-15.265752336398089,-2.878763893932046e-11
0.7587054617558671,1.3749681609363167,-2.9684145799953883,-2.1097524207150915,0.8117254766696711,-15.377849051664978,-2.502886786714953e-11
0.7512852531587161,1.3696442657034311,-2.9662098805134343,-2.148344966855866,0.951791272745399,-15.488172979303775,-2.2005508526490303e-11
0.7438709968546753,1.364223521899268,-2.9636534390116234,-2.1872111641324627,1.0930502210001423,-15.596713541050383,-2.2716051262250403e-11
0.7364635761584403,1.3587052508103328,-2.960742261400318,-2.2263465407696215,1.235510426548907,-15.703461093802053,-2.999556159011263e-11
0.7290638818948542,1.3530887849356155,-2.957473335315169,-2.2657466020348442,1.3791783907747361,-15.808406925707246,-4.339639758654812e-11
0.7216728124395717,1.3473734680409375,-2.9538436342361014,-2.305406832563414,1.5240589234333257,-15.911543250961426,-5.658407076225558e-11
0.7142912737494316,1.3415586552070577,-2.9498501218243827,-2.3453226986714375,1.6701550540637276,-16.01286320293851,-5.767475386164733e-11
0.7069201793818233,1.335643712871846,-2.9454897564816434,-2.385489650649005,1.8174679425654925,-16.112360825258705,-3.341682486279751e-11
0.6995604505023285,1.3296280188668408,-2.940759496134707,-2.4259031250255485,1.965996788786743,-16.210031060364358,2.313171876267006e-11
0.6922130158799227,1.323510962448503,-2.935656303250094,-2.466558546799494,2.115738740951055,-16.3058697351448,1.0374634484833223e-10
0.6848788118690184,1.3172919443244777,-2.9301771500820677,-2.5074513316242917,2.2666888027337646,-16.399873543120076,1.793551973605645e-10
0.6775587823776363,1.3109703766751761,-2.9243190241580765,-2.5485768879429114,2.418839738780543,-16.492040022661417,2.0414603341123438e-10
0.6702538788209825,1.3045456831709963,-2.918078934005468,-2.5899306190629003,2.5721819784423934,-16.582367530693144,1.3887913041799038e-10
0.662965060059721,1.2980172989854863,-2.9114539151233303,-2.631507925164077,2.7267035174818326,-16.67085521128667,5.6559201766503975e-12
0.6556932923231146,1.2913846708033754,-2.9044410361962165,-2.6733042052352545,2.882389817467968,-16.75750295846859,-3.701927653310122e-11
0.6484395491295454,1.2846472568032452,-2.8970374054964796,-2.7153148589117255,3.039223702224772,-16.842311371882612,-1.5901946426311042e-11
0.6412048111733714,1.2778045266623825,-2.8892401776706724,-2.7575352881234743,3.1971852516259127,-16.92528170628414,-6.988187806200585e-12
0.6339900661960611,1.2708559615556365,-2.8810465607085662,-2.7999608987405447,3.3562516921842778,-17.00641581291343,-5.5777604757167865e-12
0.6267963088460575,1.2638010541407552,-2.872453823232915,-2.842587101942029,3.516397283641138,-17.085716072001624,5.353939513952355e-12
0.6196245405185793,1.2566393085424301,-2.863459302076629,-2.885409315419679,3.6775932014601858,-17.163185315828184,3.3924862918865983e-11
0.6124757691756534,1.2493702403340108,-2.8540604101462663,-2.9284229644012587,3.8398074147616326,-17.238826741388515,7.353762043749157e-11
0.6053510091456857,1.2419933765174522,-2.8442546445904227,-2.9716234824545227,4.003004559192355,-17.31264381176122,1.0729550581345393e-10
0.5982512809018753,1.2345082555020614,-2.8340395952915896,-3.015006312032681,4.1671458041899525,-17.384640145209023,1.1733192195606534e-10
0.5911776108187774,1.2269144270826096,-2.8234129537000663,-3.0585669047222344,4.332188714059645,-17.454819390990952,9.439204973205051e-11
0.584131030906323,1.2192114524173718,-2.812372522028493,-3.102300721154043,4.498087102243058,-17.52318509080436,4.346389914644533e-11
0.577112578520599,1.2113989040066648,-2.800916222825592,-3.1462032305385117,4.66479087811769,-17.58974052471596,-1.70103930940968e-11
0.5701232960506963,1.2034763656724425,-2.7890421089476845,-3.190269909785754,4.832245885624891,-17.65448854037954,-6.305356237135129e-11
0.5631642305809315,1.1954434325395205,-2.7767483739465666,-3.234496242171618,5.000393732983367,-17.717431364276464,-7.819878078407783e-11
0.5562364335277459,1.1872997110189871,-2.7640333628923184,-3.278877715510448,5.169171612704213,-17.778570393652345,-6.617284498133813e-11
0.5493409602505943,1.1790448187943776,-2.750895583649626,-3.32340981979543,5.338512111082936,-17.83790596776083,-5.3855586656936794e-11
0.5424788696206064,1.170678384831411,-2.737333718592364,-3.3680880443594714,5.508343006775351,-17.895437117413987,-1.3038459201197838e-12
