q,p,q_dot,p_dot,total_energy
1.7200160440107513,-0.7327875692665407,-7.3278756926654065,-8.181160440107513,6.9643393656968335
1.7014689782470935,-0.7530357036776534,-7.530357036776533,-7.995689782470935,6.964748559941999
1.6824203942104061,-0.7728095866563431,-7.728095866563431,-7.805203942104061,6.965115665031578
1.6628816647586904,-0.7920966175501454,-7.920966175501453,-7.609816647586904,6.9654326781664455
1.6428644866869875,-0.8108845873058714,-8.108845873058714,-7.409644866869875,6.965692872307621
1.6223808807273885,-0.8291616784695973,-8.291616784695973,-7.204808807273885,6.965890892681165
1.6014431915490466,-0.8469164651866542,-8.469164651866542,-6.995431915490466,6.966022829234417
1.5800640877581535,-0.8641379132016478,-8.641379132016477,-6.781640877581536,6.966086264786735
1.5582565618979518,-0.880815379858449,-8.80815379858449,-6.563565618979518,6.966080298708419
1.536033930448746,-0.8969386141001843,-8.969386141001841,-6.341339304487461,6.966005546051672
1.5134098338278745,-0.9124977564692568,-9.124977564692568,-6.115098338278745,6.965864112148109
1.4903982363897432,-0.9274833391073236,-9.274833391073235,-5.884982363897432,6.9656595427775425
1.4670134264257957,-0.941886285755315,-9.41886285755315,-5.651134264257957,6.9653967501032295
1.4432700161645255,-0.9556979117534258,-9.556979117534258,-5.413700161645256,6.965081914659188
1.41918294177149,-0.9689099240411085,-9.689099240411085,-5.172829417714901,6.964722363765568
1.3947674633492837,-0.981514421157088,-9.81514421157088,-4.928674633492837,6.964326426838454
1.3700391649375512,-0.9935038932393537,-9.935038932393537,-4.681391649375512,6.963903268150905
1.3450139545130009,-1.0048712220251534,-10.048712220251534,-4.431139545130009,6.963462697692375
1.3197080639893741,-1.015609680851009,-10.156096808510089,-4.178080639893741,6.963014960864184
1.2941380492174805,-1.025712934652698,-10.25712934652698,-3.9223804921748053,6.962570507838923
1.2683207899851656,-1.0351750399652704,-10.351750399652703,-3.6642078998516565,6.96213974350226
1.2422734900173267,-1.0439904449230393,-10.439904449230392,-3.4037349001732666,6.961732758985903
1.216013676975924,-1.0521539892595788,-10.521539892595788,-3.14113676975924,6.961359045890904
1.189559202459955,-1.0596609043077327,-10.596609043077327,-2.8765920245995504,6.961027194390897
1.1629282420054674,-1.0665068129996094,-10.665068129996094,-2.6102824200546744,6.960744576495243
1.1361392950855733,-1.0726877298665778,-10.726877298665777,-2.342392950855733,6.960517015842493
1.1092111851104156,-1.078200061039278,-10.782000610392778,-2.073111851104156,6.960348445484938
1.0821630594272087,-1.083040604247609,-10.83040604247609,-1.802630594272087,6.9602405552154165
1.0550143893202004,-1.0872065488207392,-10.872065488207392,-1.5311438932020043,6.960192430078001
1.0277799118151723,-1.0906967606085591,-10.90696760608559,-1.2587991181517226,6.960207829003001
1.0004616803284234,-1.0935129879188388,-10.935129879188388,-0.9856168032842343,6.960307247881744
0.9730769433042663,-1.0956526319326205,-10.956526319326205,-0.7117694330426632,6.9604861855950855
0.9456442262803945,-1.0971131742738252,-10.971131742738251,-0.4374422628039447,6.960736322490295
0.9181818960873864,-1.0978925778988997,-10.978925778988996,-0.16281896087386438,6.96104801372846
0.8907081608486711,-1.097989287096817,-10.97989287096817,0.11191839151328886,6.961410609214829
0.8632410699805674,-1.0974022274890767,-10.974022274890766,0.38658930019432614,6.961812758841172
0.8357985141922495,-1.096130806029704,-10.96130806029704,0.661014858077505,6.962242701766604
0.8083982254857617,-1.0941749110052497,-10.941749110052497,0.9350177451423831,6.962688538553287
0.781057777156033,-1.0915349120347917,-10.915349120347916,1.2084222284396702,6.963138485063357
0.753794583790848,-1.0882116600699339,-10.882116600699337,1.4810541620915203,6.963581107113236
0.7266259012708614,-1.0842064873948045,-10.842064873948045,1.7527409872913864,6.964005534971461
0.6995688267696125,-1.079521207626061,-10.79521207626061,2.023311732303875,6.96440165687607
0.6726402987534916,-1.0741581157128832,-10.74158115712883,2.292597012465084,6.964760290837451
0.6458570969817778,-1.068119987936981,-10.681199879369808,2.5604290301822212,6.965073334082476
0.6192358425066069,-1.0614100819125873,-10.614100819125873,2.826641574933931,6.965333889585676
0.592792997672984,-1.054032136586461,-10.54032136586461,3.0910700232701602,6.965536369223069
0.5665448661187988,-1.0459903722378907,-10.459903722378906,3.3535513388120117,6.965676573174197
0.540507592774797,-1.0372894904786871,-10.37289490478687,3.61392407225203,6.965751745287806
0.5146971638645945,-1.027934674253187,-10.27934674253187,3.8720283613540545,6.965760604216536
0.48912940690469087,-1.0179315878382578,-10.179315878382576,4.127705930953091,6.9657033502158505
0.463819990704438,-1.0072863768432865,-10.072863768432864,4.38080009295562,6.965581647592375
0.438784425366076,-0.9960056682101934,-9.960056682101934,4.631155746339241,6.965398582876718
0.41403806228470064,-0.9840965702134191,-9.840965702134191,4.878619377152994,6.965158598885708
0.3895960941482792,-0.9715666724599303,-9.715666724599302,5.123039058517207,6.964867404928952
0.3654735549376614,-0.9584240458892259,-9.584240458892259,5.364264450623386,6.9645318635044555
0.34168531992654994,-0.944677242773322,-9.446772427733219,5.6021468007345,6.964159853918019
0.3182461056815348,-0.9303352967167707,-9.303352967167706,5.836538943184652,6.9637601133509595
0.2951704700620633,-0.9154077226566423,-9.154077226566422,6.067295299379367,6.963342055990648
0.27247281222045294,-0.8999045168625333,-8.999045168625331,6.29427187779547,6.962915570928293
0.2501673726019036,-0.883836156936574,-8.83836156936574,6.517326273980965,6.962490799618191
0.2282682329444733,-0.8672136018134133,-8.672136018134132,6.736317670555267,6.962077893782725
0.20678931627909025,-0.8500482917602251,-8.50048291760225,6.951106837209098,6.961686754737137
0.18574438692956396,-0.8323521483767192,-8.323521483767191,7.16155613070436,6.96132675519816
0.1651470505125595,-0.8141375745951185,-8.141375745951184,7.367529494874406,6.961006444730326
0.14501075393762675,-0.7954174546801855,-7.954174546801855,7.568892460623733,6.960733240073864
0.12534878540717398,-0.776205154229198,-7.76205154229198,7.765512145928261,6.960513101687832
0.10617427441648064,-0.7565145201719605,-7.565145201719605,7.957257255835193,6.960350197932151
0.08750019175370682,-0.7363598807708138,-7.363598807708138,8.143998082462932,6.960246558402031
0.06933934949987097,-0.7157560456206146,-7.157560456206145,8.325606505001291,6.960201718018286
0.05170206704581136,-0.6947142804783288,-6.947142804783288,8.501979329541886,6.960204233500486
0.034593857576820555,-0.6732378014410185,-6.732378014410185,8.673061424231795,6.960227359870563
0.018025853468166236,-0.6513398397005389,-6.513398397005388,8.838741465318337,6.960267418442507
0.0020091489735764093,-0.6290344700159928,-6.2903447001599275,8.998908510264236,6.960321491146809
-0.013445606639443136,-0.6063359258993798,-6.063359258993797,9.153456066394432,6.960386123151941
-0.028328209089599765,-0.5832585996156086,-5.8325859961560855,9.302282090895998,6.9604575250580245
-0.04262889908180641,-0.5598170421825082,-5.598170421825081,9.445288990818065,6.960531759593307
-0.05633836230719738,-0.536025963370805,-5.36025963370805,9.582383623071975,6.9606049120238955
-0.06944772944312008,-0.5119002317041332,-5.119002317041332,9.713477294431202,6.960673243565251
-0.0819485761531284,-0.4874548744590493,-4.874548744590492,9.838485761531285,6.960733327162128
-0.09383292308699887,-0.4627050776650009,-4.627050776650009,9.957329230869988,6.960782165081767
-0.10509323588071268,-0.437666186104362,-4.37666186104362,10.069932358807126,6.960817287843233
-0.11572242515647099,-0.41235370331240223,-4.123537033124022,10.17622425156471,6.96083683408395
-0.1257138465226878,-0.38678329157730007,-3.8678329157730005,10.276138465226877,6.9608396110426245
-0.13506130057398555,-0.3609707719401559,-3.609707719401559,10.369613005739856,6.960825135415818
-0.1437590328912053,-0.3349321241949659,-3.3493212419496587,10.456590328912053,6.960793654423614
-0.15180173404140132,-0.3086834868886343,-3.0868348688863425,10.537017340414012,6.960746146997908
-0.15918453957783685,-0.2822411573209888,-2.822411573209888,10.610845395778368,6.960684305085006
-0.16590303003999424,-0.25562159154474623,-2.556215915447462,10.678030300399941,6.9606104951323085
-0.17195323095356427,-0.22884140436555228,-2.2884140436555227,10.738532309535643,6.960527699907037
-0.17733161283045476,-0.20191736934194604,-2.0191736934194604,10.792316128304547,6.960439440872983
-0.18203509116878655,-0.17486641878537634,-1.7486641878537634,10.839350911687864,6.960349681429541
-0.18606102645289152,-0.14770564376021444,-1.4770564376021444,10.879610264528916,6.960262711395242
-0.18940722415331745,-0.12045229408372626,-1.2045229408372626,10.913072241533174,6.960183013196256
-0.1920719347268252,-0.09312377832608687,-0.9312377832608687,10.939719347268252,6.960115110298395
-0.19405385361638783,-0.06573766381039381,-0.6573766381039381,10.959538536163878,6.960063398499297
-0.19535212125119328,-0.038311676612634904,-0.38311676612634904,10.972521212511934,6.960031960775572
-0.1959663124802757,-0.01086357945895477,-0.1086357945895477,10.978663124802758,6.960024237188498
-0.19589592630029465,0.01659253787629099,0.1659253787629099,10.977959263002946,6.960037990573491
-0.19514057462010007,0.044040455874202515,0.4404045587420251,10.970405746201001,6.960069870582034
-0.19370039668367697,0.07146217669882197,0.7146217669882197,10.95600396683677,6.960117309559821
-0.19157597633470297,0.09883986232606554,0.9883986232606553,10.93475976334703,6.960177096028836
-0.18876834201654794,0.12615583454370868,1.2615583454370867,10.90668342016548,6.960245584332727
-0.18527896677227623,0.15339257495137149,1.5339257495137149,10.871789667722764,6.960318889211232
-0.18110976824464275,0.18053272496055287,1.8053272496055286,10.830097682446427,6.960393064474986
-0.17626310867609807,0.20755908579459179,2.075590857945918,10.78163108676098,6.96046426502997
-0.17074179490878336,0.23445461848870075,2.3445461848870073,10.726417949087834,6.960528891579092
-0.16454907838453225,0.26120244388995173,2.612024438899517,10.664490783845322,6.960583717406508
-0.15768865514487454,0.28778584265726165,2.877858426572616,10.595886551448746,6.96062599672837
-0.15016466583102966,0.31418825526142097,3.1418825526142093,10.520646658310296,6.960653554171859
-0.1419816956839094,0.3403932819850796,3.403932819850796,10.438816956839096,6.96066485502244
-0.13314477454412282,0.36638468292273246,3.6638468292273245,10.350447745441228,6.960659055957425
-0.12365937685196593,0.39214637798075247,3.9214637798075245,10.255593768519661,6.9606360360620805
-0.11353142164743386,0.41766244687735343,4.176624468773534,10.154314216474338,6.960596408002534
-0.10276727257020972,0.44291712914262255,4.429171291426226,10.046672725702098,6.960541509308033
-0.09137373785966915,0.4678948241185055,4.678948241185055,9.932737378596691,6.960473373793028
-0.0793580703548865,0.4925800909587946,4.925800909587946,9.812580703548864,6.9603946832278485
-0.06672796749462323,0.5169576486291544,5.169576486291543,9.686279674946233,6.960308699444747
-0.053491571317333036,0.541012375907109,5.41012375907109,9.55391571317333,6.960219177144286
-0.03965746846116969,0.5647293113820284,5.647293113820284,9.415574684611697,6.960130257745132
-0.02523469016397012,0.5880936534551593,5.8809365345515925,9.271346901639701,6.96004634469839
-0.010232712263274157,0.6110907603395911,6.11090760339591,9.121327122632742,6.959971960765882
0.005338544803693029,0.6337061500602844,6.337061500602844,8.96561455196307,6.959911587839736
0.021468716000014043,0.6559255004540598,6.559255004540598,8.804312839999861,6.959869489958864
0.03814699168906971,0.6777346491695844,6.777346491695844,8.637530083109302,6.959849520256007
0.05536307893300545,0.6991214889119709,6.991214889119709,8.465369210669946,6.95986002494039
0.07310834116651593,0.7200771721257341,7.2007717212573406,8.287916588334841,6.959915687842762
0.09137150181272584,0.7405875002560257,7.405875002560257,8.105284981872742,6.960013409545935
0.11014088607002363,0.760638342361777,7.606383423617769,7.917591139299764,6.960147861810266
0.12940459124026046,0.7802160023372454,7.802160023372454,7.7249540875973945,6.960312784289948
0.14915048672877007,0.799307218912036,7.99307218912036,7.5274951327123,6.960501249674835
0.16936621404435917,0.8178991656510903,8.178991656510902,7.325337859556409,6.9607059136962715
0.19003918679929638,0.8359794509546773,8.359794509546772,7.1186081320070365,6.960919248946254
0.21115659070933748,0.8535361180584154,8.535361180584154,6.907434092906626,6.961133761543586
0.23270538359369605,0.8705576450332478,8.705576450332478,6.691946164063039,6.961342189765073
0.25467229537506963,0.8870329447854637,8.870329447854637,6.472277046249304,6.9615376838441385
0.27704382807962863,0.9029513650566887,9.029513650566887,6.248561719203714,6.9617139662235905
0.29980625583700427,0.9183026884238774,9.183026884238773,6.0209374416299575,6.961865471633678
0.3229456248803122,0.9330771322993296,9.330771322993296,5.789543751196878,6.961987466450845
0.34644775354614105,0.9472653489306815,9.472653489306815,5.55452246453859,6.9620761468770205
0.3702982322745396,0.9608584254008987,9.608584254008987,5.316017677254604,6.962128715563645
0.394482423609046,0.9738478836282939,9.738478836282939,5.0741757639095395,6.9621434363888826
0.4189854621966544,0.986225680366507,9.862256803665069,4.829145378033456,6.962119667180993
0.44379225478784373,0.9979842072045221,9.979842072045221,4.581077452121564,6.962057870265022
0.4688874802365666,1.0091162905666595,10.091162905666595,4.3301251976343345,6.961959600794463
0.4942555895002341,1.0196151917125706,10.196151917125706,4.076444104997659,6.961827472913819
0.5198808056397445,1.0294746067372498,10.294746067372497,3.8201919436025555,6.9616651038823685
0.5457471238194673,1.038688666571028,10.386886665710279,3.5615287618053273,6.9614770363738305
0.5718383113072323,1.047251936979568,10.47251936979568,3.3006168869276777,6.961268639250894
0.5981379074743598,1.0551594185638764,10.551594185638763,3.0376209252564017,6.961045987198067
0.6246292237956241,1.06240654676029,10.624065467602898,2.7727077620437584,6.960815719680506
0.6512953438492863,1.0689891918404872,10.689891918404872,2.5060465615071363,6.960584879780977
0.67811912331708,1.0749036589114833,10.749036589114832,2.2378087668291995,6.9603607335513535
0.705083189984198,1.0801466879156267,10.801466879156267,1.9681681001580194,6.960150570599472
0.732169943739319,1.0847154536306067,10.847154536306066,1.69730056260681,6.959961486716534
0.7593615565745953,1.0886075656694483,10.886075656694482,1.4253844342540474,6.959800149434497
0.7866399725856363,1.0918210684805116,10.918210684805116,1.1526002741436365,6.95967254748743
0.8139869079715449,1.0943544413474968,10.943544413474967,0.8791309202845505,6.959583725234978
0.8413838510348761,1.0962065983894382,10.962065983894382,0.6051614896512387,6.959537503190561
0.8688138149042159,1.0973773668103068,10.973773668103068,0.3308618509578405,6.959540854158576
0.8962697189945001,1.097869178632892,10.97869178632892,0.05630281005499849,6.959624117281309
0.9237348828224077,1.0976813203657183,10.976813203657182,-0.21834882822407686,6.959787165938475
0.9511906024801854,1.096812861628559,10.96812861628559,-0.49290602480185397,6.960022034633441
0.9786183745889147,1.0952633370907796,10.952633370907796,-0.7671837458891466,6.960319382873979
1.0059998962984964,1.093032746471337,10.930327464713368,-1.040998962984964,6.960668816340157
1.0333170652876857,1.09012155453878,10.901215545387798,-1.3141706528768575,6.9610591935943695
1.0605519797640526,1.08653069111125,10.8653069111125,-1.5865197976405259,6.961478917048719
1.0876869384640158,1.0822615510564793,10.822615510564791,-1.8578693846401577,6.961916206995042
1.1147044406528284,1.0773159942917911,10.77315994291791,-2.128044406528284,6.9623593575923675
1.1415871861245634,1.071696345784104,10.71696345784104,-2.396871861245635,6.962796973796564
1.1683180752021431,1.0654053955499245,10.654053955499245,-2.664180752021432,6.96321818830653
1.1948802087373238,1.0584463986553518,10.584463986553518,-2.929802087373238,6.96361285769125
1.2212568881106818,1.0508230752160796,10.508230752160795,-3.1935688811068177,6.963971736951586
1.2474316152316465,1.042539610397389,10.425396103973888,-3.455316152316465,6.9642866318606504
1.2733880925384637,1.033600654414158,10.33600654414158,-3.7148809253846373,6.96455052851621
1.2991102229982272,1.0240113225308527,10.240113225308527,-3.972102229982272,6.9647576996284375
1.3245821101068644,1.01377719506153,10.1377719506153,-4.226821101068644,6.964903787156074
1.3497880578891248,1.0029043173698442,10.029043173698442,-4.478880578891248,6.964985860993826
1.3747125708986045,0.9913991998690365,9.913991998690364,-4.728125708986045,6.965002453503568
1.3993403542177352,0.9792688180219388,9.792688180219388,-4.974403542177352,6.964953569771755
1.4236563134577682,0.9665206123409819,9.665206123409819,-5.2175631345776825,6.964840673565138
1.4476455547588087,0.9531624883881791,9.53162488388179,-5.457455547588087,6.964666649046727
1.471293384789777,0.9392028167751454,9.392028167751453,-5.693933847897769,6.964435738403631
1.4945853107484417,0.92465043316308,9.246504331630799,-5.926853107484417,6.964153455628242
1.5175070403614055,0.9095146382627737,9.095146382627735,-6.156070403614055,6.963826476783966
1.5400444818840937,0.8938051978346172,8.938051978346172,-6.3814448188409365,6.963462507176488
1.5621837441007806,0.8775323426885824,8.775323426885823,-6.602837441007806,6.963070125941284
1.583911136324561,0.8607067686842439,8.607067686842438,-6.82011136324561,6.962658608647958
1.6052131683973743,0.8433396367307597,8.433396367307596,-7.0331316839737426,6.9622377286116155
1.6260765506899948,0.825442572786879,8.25442572786879,-7.241765506899948,6.961817537691404
1.6464881941020202,0.8070276678609531,8.070276678609531,-7.445881941020202,6.961408127445982
1.666435210061893,0.788107478010915,7.88107478010915,-7.645352100618931,6.9610193716055395
1.685904910526891,0.7686950243442892,7.686950243442891,-7.8400491052689105,6.960660650909729
1.7048848079831143,0.7488037930182027,7.488037930182026,-8.029848079831142,6.96034056145063
1.7233626154455126,0.72844773523936,7.2844773523935995,-8.214626154455127,6.960066607749675
1.7413262464578563,0.707641267264072,7.0764126726407195,-8.394262464578564,6.959844881887137
1.7587638150927596,0.6863992703982309,6.8639927039823085,-8.568638150927596,6.959679730092713
1.7756636359516709,0.6647370909973194,6.647370909973193,-8.737636359516708,6.959573408295312
1.7920142241648644,0.6426705404664246,6.426705404664245,-8.901142241648644,6.9595257282201235
1.8078083463324781,0.6202122524275404,6.202122524275404,-9.05908346332478,6.959547800080442
1.8230482734018287,0.5973657124936799,5.973657124936798,-9.211482734018288,6.959681630271261
1.8377234837679666,0.5741450559291168,5.7414505592911675,-9.358234837679666,6.959922640097311
1.851822798798445,0.5505654913909914,5.505654913909914,-9.49922798798445,6.960260369938375
1.8653355488259893,0.5266423062149174,5.266423062149173,-9.634355488259892,6.9606828271850105
1.8782515731485159,0.502390866414953,5.02390866414953,-9.763515731485159,6.961176835233744
1.8905612200291224,0.4778266166836133,4.778266166836133,-9.886612200291223,6.961728368003908
1.9022553466960834,0.45296508039188377,4.5296508039188375,-10.003553466960835,6.962322868589335
1.9133253193428628,0.42782185958919355,4.278218595891936,-10.114253193428627,6.962945550750838
1.9237630131281063,0.40241263500342894,4.024126350034289,-10.218630131281062,6.963581682048277
1.9335608121756367,0.37675316604094666,3.7675316604094666,-10.316608121756367,6.964216847503858
1.9427116095744676,0.3508592907865426,3.5085929078654257,-10.408116095744676,6.9648371927811485
1.9512088073787874,0.32474692600348753,3.247469260034875,-10.493088073787874,6.965429645957039
1.959046316607973,0.29843206713349624,2.984320671334962,-10.57146316607973,6.965982117056882
1.9662185572465831,0.2719307882967398,2.7193078829673976,-10.64318557246583,6.966483674615673
1.9727204582443552,0.2452592422918608,2.452592422918608,-10.708204582443551,6.966924698621142
1.9785474575162139,0.21843366059594482,2.184336605959448,-10.766474575162139,6.967297009287359
1.9836955019422657,0.19147035336453427,1.9147035336453426,-10.817955019422657,6.967593971200293
1.9881610473677966,0.16438570943164282,1.6438570943164281,-10.862610473677966,6.967810572469634
1.9919410586032802,0.13719619630972252,1.371961963097225,-10.900410586032802,6.967943478614078
1.9950330094243678,0.10991836018970147,1.0991836018970147,-10.931330094243679,6.9679910609998394
1.9974348825718973,0.08256882594095016,0.8256882594095016,-10.955348825718973,6.967953399745438
1.9991451697518878,0.055164297111296445,0.5516429711129645,-10.972451697518878,6.967832261098162
2.0001628716355406,0.02772155592703962,0.2772155592703962,-10.982628716355405,6.9676310493808
2.00048749785924,0.0002574632929215337,0.002574632929215337,-10.9858749785924,6.967354733699867
2.000119067024554,-0.027211041207859,-0.27211041207859,-10.982190670245542,6.967009749699489
1.999058106698232,-0.05466693931363109,-0.5466693931363109,-10.97158106698232,6.966603876737848
1.9973056534122062,-0.08209313408428665,-0.8209313408428665,-10.954056534122062,6.966146090956015
1.9948632526635928,-0.10947244990124116,-1.0947244990124116,-10.929632526635928,6.9656463948018015
1.9917329589146893,-0.13678763246746728,-1.3678763246746728,-10.898329589146892,6.965115623664008
1.9879173355929753,-0.16402134880748098,-1.6402134880748098,-10.860173355929753,6.964565230365453
1.983419455091116,-0.19115618726732575,-1.9115618726732575,-10.81519455091116,6.9640070483558265
1.9782428987669567,-0.21817465751460408,-2.1817465751460405,-10.763428987669567,6.96345303453835
1.9723917569435248,-0.24505919053845981,-2.450591905384598,-10.704917569435247,6.962914992756998
1.965870628909034,-0.27179213864956653,-2.7179213864956653,-10.63970628909034,6.962404279063952
1.958684622916876,-0.29835577548015846,-2.9835577548015846,-10.56784622916876,6.961931489979652
1.9508393561856303,-0.32473229598399533,-3.2473229598399533,-10.489393561856303,6.961506135050809
1.942340954899055,-0.3509038164363929,-3.509038164363929,-10.404409548990548,6.961136295104415
1.9331960542060904,-0.3768523744342107,-3.768523744342107,-10.312960542060905,6.96082826768877
1.9234117982208652,-0.4025599288958359,-4.025599288958359,-10.215117982208652,6.96058620128523
1.912995840022685,-0.42800836006121434,-4.280083600612143,-10.110958400226849,6.960411719967345
1.901956341656038,-0.45317946949183274,-4.531794694918327,-10.00056341656038,6.9603035402767865
1.890301974130601,-0.478054980070709,-4.78054980070709,-9.88401974130601,6.9602570821783765
1.878039782408606,-0.5026224476857213,-5.026224476857212,-9.761397824086059,6.9602729485915305
1.8651711863003402,-0.5268840655895982,-5.268840655895982,-9.632711863003403,6.960372934643443
1.851703532048214,-0.5508242941433505,-5.5082429414335055,-9.49803532048214,6.960552712548916
1.8376450390311614,-0.5744263391726124,-5.744263391726124,-9.357450390311614,6.960803936033395
1.8230042381408051,-0.5976738064167595,-5.976738064167595,-9.21104238140805,6.961116931988256
1.8077899717814407,-0.6205507015289349,-6.205507015289348,-9.058899717814407,6.9614810207111635
1.7920113938700448,-0.6430414300760354,-6.430414300760354,-8.901113938700448,6.961884821457534
1.7756779698362826,-0.6651307975387004,-6.651307975387004,-8.737779698362825,6.962316542028416
1.7587994766224893,-0.6868040093113398,-6.868040093113398,-8.568994766224893,6.9627642512101335
1.7413860026836927,-0.7080466707021017,-7.080466707021016,-8.394860026836927,6.963216132970877
1.7234479479875924,-0.7288447869329008,-7.288447869329008,-8.215479479875924,6.963660721409447
1.7049960240145683,-0.7491847631394055,-7.491847631394055,-8.030960240145683,6.964087115541275
1.6860412537576914,-0.769053404371028,-7.690534043710279,-7.841412537576915,6.964485173096761
1.6665949717227,-0.7884379155909489,-7.884379155909489,-7.646949717227,6.964845682596906
1.646668823928027,-0.8073259016760896,-8.073259016760895,-7.44768823928027,6.965160513061237
1.6262747679047758,-0.8257053674171357,-8.257053674171356,-7.2437476790477575,6.965422740792825
1.60542507269673,-0.8435647175185276,-8.435647175185276,-7.0352507269673,6.965626752775263
1.584132318860366,-0.8608927565984499,-8.608927565984498,-6.82232318860366,6.96576832630635
1.5624093984648293,-0.8776786891888515,-8.776786891888515,-6.605093984648293,6.965844684583156
1.540269515091946,-0.8939121197354354,-8.939121197354353,-6.383695150919461,6.9658545280431285
1.5177261838362355,-0.9095830525976499,-9.095830525976499,-6.158261838362355,6.9657980413558
1.4947932313048813,-0.9246818920487095,-9.246818920487096,-5.928932313048813,6.965676876049624
1.4714847956177644,-0.9391994422755721,-9.39199442275572,-5.695847956177643,6.965494108848381
1.4478153264074343,-0.9531269073789577,-9.531269073789575,-5.4591532640743425,6.965254175881558
1.4237995848191214,-0.9664558913733406,-9.664558913733407,-5.218995848191214,6.964962783023049
1.3994526435107495,-0.9791783981869429,-9.791783981869427,-4.975526435107495,6.96462679270241
1.3747898866529105,-0.9912868316617467,-9.912868316617466,-4.7288988665291045,6.964254087622932
1.3498270099288772,-1.0027739955534896,-10.027739955534894,-4.4792700992887715,6.963853411910672
1.3245800205346157,-1.0136330935316569,-10.136330935316568,-4.226800205346157,6.963434190308498
1.2990652371787563,-1.0238577291794964,-10.238577291794963,-3.971652371787563,6.963006326119263
1.2732992900826279,-1.0334419059940023,-10.334419059940023,-3.7139929008262786,6.962579978691982
1.2472991209802258,-1.0423800273859296,-10.423800273859296,-3.4539912098022576,6.96216532133502
1.2210819831182271,-1.0506668966797865,-10.506668966797864,-3.191819831182271,6.961772280630087
1.194665441256003,-1.058297717113831,-10.58297717113831,-2.9276544125600292,6.961410258210842
1.168067371665592,-1.0652680918400808,-10.652680918400806,-2.661673716655921,6.961087836159881
1.141305962131713,-1.071574023924307,-10.71574023924307,-2.3940596213171297,6.960812467267713
1.1143997119517803,-1.0772119163460316,-10.772119163460316,-2.1249971195178032,6.960590151487397
1.0873674319358702,-1.082178571998536,-10.821785719985359,-1.8546743193587016,6.960425100008385
1.060228244406758,-1.0864711936888511,-10.864711936888511,-1.583282444067579,6.960319388463016
1.033001583199887,-1.0900873841377658,-10.900873841377658,-1.3110158319988712,6.960272600869169
1.0057019715041484,-1.093026384911428,-10.930263849114278,-1.0380197150414843,6.960289587003465
0.9783320763758504,-1.095289890870939,-10.95289890870939,-0.7643207637585041,6.960390986715986
0.9509093923807683,-1.096875605351744,-10.96875605351744,-0.49009392380768335,6.9605720207864366
0.9234524895975113,-1.097781382618243,-10.977813826182429,-0.2155248959751126,6.96082431915536
0.895979769826121,-1.0980055551034467,-10.980055551034466,0.05920230173878949,6.9611381908166985
0.8685094665880377,-1.0975469334089778,-10.975469334089777,0.33390533411962253,6.961502943784932
0.841059645126139,-1.0964048063050718,-10.964048063050717,0.6084035487386104,6.961907190350197
0.8136482024047054,-1.094578940730574,-10.945789407305739,0.8825179759529462,6.962339136348331
0.7862928671094358,-1.0920695817929422,-10.920695817929422,1.156071328905642,6.962786853262942
0.7590111996474613,-1.0888774527682463,-10.888774527682463,1.4288880035253866,6.963238532066261
0.7318205921473163,-1.0850037551011673,-10.850037551011672,1.7007940785268365,6.963682717795766
0.7047382684589534,-1.0804501684049967,-10.804501684049967,1.9716173154104661,6.964108523953247
0.6777812841537572,-1.0752188504616407,-10.752188504616406,2.241187158462428,6.964505825903105
0.650966526524511,-1.0693124372216132,-10.69312437221613,2.5093347347548898,6.964865432536501
0.6243107145854354,-1.0627340428040435,-10.627340428040434,2.7758928541456456,6.965179235557976
0.5978303990721542,-1.0554872594966702,-10.554872594966701,3.0406960092784585,6.965440335841054
0.5715419624417095,-1.0475761577558425,-10.475761577558425,3.3035803755829054,6.965643146389294
0.5454616188725752,-1.0390052862065255,-10.390052862065255,3.564383811274249,6.9657834715292175
0.5196054142646289,-1.0297796716422918,-10.297796716422917,3.8229458573537105,6.965858562051426
0.4939892262391665,-1.0199048190253255,-10.199048190253254,4.079107737608335,6.965867146106218
0.4686287641389152,-1.0093867114864272,-10.093867114864272,4.3327123586108485,6.965809435749878
0.4435395690280022,-0.9982318103250023,-9.982318103250023,4.583604309719979,6.965687109127835
0.41873701369199023,-0.9864470550090749,-9.864470550090749,4.831629863080098,6.965503268370755
0.3942363026378468,-0.9740398631752755,-9.740398631752754,5.076636973621532,6.965262373369606
0.3700524720939574,-0.9610181306288454,-9.610181306288453,5.318475279060426,6.964970151685646
0.34620039001013814,-0.9473902313436446,-9.473902313436446,5.556996099898619,6.9646334849412455
0.3226947560576102,-0.933165017462138,-9.331650174621378,5.792052439423898,6.964260272127378
0.29955010162901297,-0.9183518192954013,-9.183518192954013,6.023498983709871,6.963859270353559
0.27678078983841603,-0.9029604453231304,-9.029604453231302,6.25119210161584,6.963439913655941
0.25440101552129035,-0.8870011821936212,-8.870011821936211,6.474989844787096,6.96301211056921
0.23242480523454123,-0.8704847947237936,-8.704847947237935,6.694751947654588,6.96258602125787
0.21086601725647913,-0.8534225258991694,-8.534225258991693,6.910339827435209,6.962171815092455
0.18973834158683345,-0.8358260968738824,-8.358260968738824,7.121616584131665,6.961779409646102
0.16905529994676238,-0.8177077069706872,-8.177077069706872,7.3284470005323765,6.961418192176895
0.14883024577882698,-0.7990800336809374,-7.990800336809373,7.53069754221173,6.9610967247513305
