角度θ(rad),广义动量p_theta,角速度dθ/dt(rad/s),dp_theta/dt,哈密顿量H
0.7853981633974483,0.0,0.0,-41.577878733769,17.222121266231003
0.7853873304286032,-0.10397031406822799,-0.008664192839019,-41.57742831946439,17.222121266231007
0.7853548317567769,-0.20793837548550637,-0.01732819795712553,-41.57607705703443,17.222121266231007
0.7853006680861064,-0.31190193150328627,-0.025991827625273856,-41.57382488793749,17.222121266231003
0.7852248405901876,-0.41585872917785394,-0.0346548940981545,-41.57067171462673,17.222121266231007
0.7851273509121254,-0.519806515272833,-0.04331720960606941,-41.56661740058391,17.222121266231003
0.7850082011646057,-0.6237430361617874,-0.05197858634681562,-41.561661770366804,17.222121266231007
0.7848673939299861,-0.7276660377309604,-0.06063883647758003,-41.55580460966999,17.222121266231003
0.7847049322604082,-0.8315732652821826,-0.06929777210684855,-41.54904566539934,17.22212126623101
0.7845208196779286,-0.9354624634359826,-0.07795520528633189,-41.541384645759805,17.22212126623101
0.7843150601746721,-1.0393313760349359,-0.08661094800291132,-41.53282122035693,17.222121266231007
0.7840876582109831,-1.1431777460201302,-0.09526481216834419,-41.52335502022763,17.222121266144555
0.7838386186962735,-1.246999315083399,-0.10391660959028325,-41.512985637162906,17.222121264968436
0.7835679470361028,-1.3507938242076538,-0.11256615201730448,-41.50171262580074,17.222121262788605
0.7832756491143554,-1.4545590133094004,-0.1212132511091167,-41.489535503030524,17.222121260013363
0.7829617312841777,-1.558292621016954,-0.1298577184180795,-41.47645374777406,17.222121256974187
0.7826262003684405,-1.6619923845793267,-0.13849936538161056,-41.462466801175786,17.22212125393279
0.7822690636602142,-1.7656560397754149,-0.1471380033146179,-41.44757406680597,17.22212125108799
0.781890328923251,-1.869281320823517,-0.15577344340195975,-41.431774910876925,17.22212124858237
0.7814900043924804,-1.9728659602912235,-0.1644054966909353,-41.41506866247222,17.22212124650857
0.7810680987745117,-2.076407689005709,-0.17303397408380908,-41.3974546137889,17.22212124491549
0.7806246212481486,-2.1799042359644663,-0.1816586863303722,-41.37893202039266,17.222121243814005
0.7801595814649129,-2.283353328246519,-0.19027944402054323,-41.35950010148594,17.222121243182627
0.7796729895495788,-2.386752690924146,-0.19889605757701215,-41.339158040189055,17.222121242972744
0.7791648561007162,-2.4901000469751557,-0.20750833724792964,-41.317904983834154,17.22212124311359
0.7786351921912454,-2.593393117195747,-0.2161160930996456,-41.295740044272186,17.222121243517016
0.7780840093690009,-2.6966296201139865,-0.2247191350094989,-41.27266229819265,17.222121244081833
0.7775113196573055,-2.799807271903952,-0.23331727265866267,-41.24867078745632,17.222121244697995
0.7769171355555541,-2.902923786300562,-0.24191031552504683,-41.223764519440756,17.22212124525038
0.7763014700398085,-3.005976874515135,-0.25049807287626125,-41.197942467398704,17.222121245622372
0.7756643365634013,-3.108964245151723,-0.2590803537626436,-41.1712035708292,17.22212124569904
0.7750057490575496,-3.2118836041242336,-0.2676569670103528,-41.14354673586156,17.22212124537009
0.7743257219319802,-3.314732654574403,-0.2762277212145336,-41.114970835652095,17.222121244532545
0.773624270075563,-3.4175090967906296,-0.28479242473255245,-41.0854747107935,17.222121243093035
0.7729014088569558,-3.5202106281277326,-0.29335088567731105,-41.05505716973701,17.222121240969887
0.7721571541252584,-3.6228349429276383,-0.3019029119106365,-41.0237169892272,17.22212123809489
0.7713915222106771,-3.72537973244107,-0.3104483110367558,-40.99145291474936,17.222121234414747
0.7706045299251989,-3.827842684750232,-0.31898689039585265,-40.958263660989616,17.222121229892323
0.7697961945632761,-3.93022148469257,-0.32751845705771415,-40.924147912307454,17.222121224507514
